ward,item,location,cost
28,Street Light Residential Staggered Piggy Back Menu (2019),ON W WEST END AVE FROM N KOSTNER AVE  (4399 W) TO N KENTON AVE  (4600 W); ON NKENTON AVE FROM W WASHINGTON BLVD  (100 N) TO W WEST END AVE  (200 N); ON N KILBOURN AVE FROM W WASHINGTON BLVD  (100 N) TO W WEST END AVE  (200 N),"$358,000.00"
28,Street Resurfacing Menu (1-5) (2019),ON W OHIO ST FROM N KILPATRICK AVE  (4660 W) TO N CICERO AVE  (4800 W),"$57,166.23"
28,Street Resurfacing Menu (2019),2830 W FILLMORE ST,"$3,587.78"
28,Street Resurfacing Menu (2019),3201 W WALNUT ST; W WALNUT ST &  N KEDZIE AVE,$891.04
28,Street Resurfacing Menu (2019),5130 W VAN BUREN ST,"$3,939.35"
28,Street Resurfacing Menu (2019),720 S FRANCISCO AVE,"$5,885.57"
28,Street Resurfacing Menu (2019),828 S CLAREMONT AVE,"$2,977.96"
28,Street Resurfacing Menu (2019),ON N KILBOURN AVE FROM W WASHINGTON BLVD  (100 N) TO W WEST END AVE  (200 N),"$27,739.58"
28,Street Resurfacing Menu (2019),ON S KEELER AVE FROM W MADISON ST  (0 S) TO W MONROE ST  (100 S),"$16,915.34"
28,Street Resurfacing Menu (2019),ON S LYTLE ST FROM W FLOURNOY ST  (700 S) TO W LEXINGTON ST  (740 S),"$21,615.68"
28,Street Resurfacing Menu (2019),ON W BOWLER ST FROM W POLK ST  (2120 W) TO S LEAVITT ST  (2200 W),"$31,929.24"
28,Street Resurfacing Menu (2019),ON W LEXINGTON ST FROM 1320 W TO S ADA ST  (1300 W); 1301 W LEXINGTON ST,"$1,266.22"
28,Street Resurfacing Menu (2019),ON W LEXINGTON ST FROM S LOOMIS ST  (1400 W) TO S LAFLIN ST  (1500 W),"$53,822.25"
28,Street Resurfacing Menu (2019),ON W WEST END AVE FROM N CICERO AVE  (4800 W) TO N LECLAIRE AVE  (5100 W),"$35,182.51"
28,Street Resurfacing Menu (2019),ON W WEST END AVE FROM N LEAMINGTON AVE  (5130 W) TO N LARAMIE AVE  (5200 W),"$34,563.18"
28,Street Resurfacing Menu (2019),ON W WEST END AVE FROM N LECLAIRE AVE  (5100 W) TO N LEAMINGTON AVE  (5130 W),"$29,714.40"
28,Street Speed Hump Menu (2019),ON N KEELER AVE FROM W MADISON ST  (0 S) TO W WASHINGTON BLVD  (100 N),"$2,350.00"
28,Street Speed Hump Menu (2019),ON S WHIPPLE ST FROM W FIFTH AVE  (100 S) TO W JACKSON BLVD  (300 S),"$4,700.00"
28,Street Speed Hump Menu (2019),ON W ARTHINGTON ST FROM S CALIFORNIA AVE  (2800 W) TO S FRANCISCO AVE  (2900 W),"$4,700.00"
28,Street Speed Hump Replacement (2019),ON W OHIO ST FROM N KILPATRICK AVE  (4660 W) TO N CICERO AVE  (4800 W),$0.00
28,Street Speed Hump Replacement (2019),ON W WEST END AVE FROM N LECLAIRE AVE  (5100 W) TO N LEAMINGTON AVE  (5130 W),$0.00
29,Alley Resurfacing Menu (1-1) (2019),W VAN BUREN ST &  S CICERO AVE&W GLADYS AVE &  S LAVERGNE AVE,"$55,768.58"
29,Alley Resurfacing Menu (2019),N SAYRE AVE &  W WABANSIA AVE&N NEWLAND AVE &  W NORTH AVE,"$29,375.25"
29,Alley Resurfacing Menu (2019),S MENARD AVE &  W MADISON ST&S WALLER AVE &  W ADAMS BLVD,"$27,699.42"
29,Alley Resurfacing Menu (2019),W MONROE ST &  S LOCKWOOD AVE&W MADISON ST &  S LOTUS AVE,"$52,560.58"
29,Alley Speed Hump Menu (2019),6106 W NORTH AVE; W WABANSIA AVE &  N MEADE AVE&N MOODY AVE &  W NORTH AVE,$700.00
29,Alley Speed Hump Menu (2019),W SCHOOL ST &  N NORDICA AVE&N NOTTINGHAM AVE &  W BELMONT AVE,"$2,100.00"
29,Alley Speed Hump Replacement (2019),N MASSASOIT AVE &  W HIRSCH ST&N MENARD AVE &  W LE MOYNE ST,$0.00
29,Alley Speed Hump Replacement (2019),W VAN BUREN ST &  S CICERO AVE&W GLADYS AVE &  S LAVERGNE AVE,$0.00
29,Community Garden w/ NeighborSpace,445 N WALLER AVE,"$30,000.00"
29,Concrete Alley Menu (2019),N HARLEM AVE &  W GRAND AVE&N NEVA AVE &  W ALTGELD ST; 2436 N NEVA AVE,"$39,552.98"
29,Concrete Alley Menu (2019),N NEVA AVE &  W BLOOMINGDALE AVE&W WABANSIA AVE &  N NORDICA AVE; 1740 N NORDICA AVE,"$14,474.82"
29,Curb & Gutter Menu (2019),1056 N MAYFIELD AVE; 1100 N MAYFIELD AVE; ON W THOMAS ST FROM N MAYFIELD AVE (5900 W) TO N MASON AVE  (5930 W),"$18,734.31"
29,Curb & Gutter Menu (2019),1101 N MAYFIELD AVE; 1059 N MAYFIELD AVE; ON W THOMAS ST FROM N MONITOR AVE (5830 W) TO N MAYFIELD AVE  (5900 W),"$15,490.31"
29,Curb & Gutter Menu (2019),1759 N AUSTIN AVE; ON W BLOOMINGDALE AVE FROM N MASON AVE  (5930 W) TO N AUSTIN AVE  (6000 W),"$19,675.17"
29,Curb & Gutter Menu (2019),1762 N MERRIMAC AVE,"$12,518.05"
29,Curb & Gutter Menu (2019),1900 N NORMANDY AVE,"$9,392.33"
29,Curb & Gutter Menu (2019),6472 W NORTH AVE,"$34,232.88"
29,Sidewalk Menu (2019),1256 N WALLER AVE,"$12,030.84"
29,Sidewalk Menu (2019),1638 N OAK PARK AVE,"$6,293.67"
29,Sidewalk Menu (2019),1655 N RUTHERFORD AVE,"$31,065.35"
29,Sidewalk Menu (2019),1722 N MCVICKER AVE,$910.29
29,Sidewalk Menu (2019),1735 N MOODY AVE; 1731 N MOODY AVE,"$5,825.62"
29,Sidewalk Menu (2019),1830 N NORMANDY AVE,"$4,987.16"
29,Sidewalk Menu (2019),1947 N NORMANDY AVE,"$3,594.78"
29,Sidewalk Menu (2019),3200 N NORDICA AVE; 7050 W BELMONT AVE,"$19,582.22"
29,Sidewalk Menu (2019),5914 W IOWA ST,"$7,028.57"
29,Sidewalk Menu (2019),7023 W WOLFRAM ST,"$4,685.17"
29,Sidewalk Menu (2019),ON N NATCHEZ AVE FROM W WABANSIA AVE  (1700 N) TO W BLOOMINGDALE AVE  (1800 N),"$45,282.93"
29,Street Cul-de-Sac Menu (2019),ON N MASON AVE FROM W MADISON ST  (0 S) TO W WASHINGTON BLVD  (100 N),"$50,000.00"
29,Street Resurfacing Menu (1-5) (2019),ON N MONITOR AVE FROM W DIVISION ST  (1200 N) TO W HIRSCH ST  (1400 N),"$96,118.46"
29,Street Resurfacing Menu (1-5) (2019),ON N NASHVILLE AVE FROM W WABANSIA AVE  (1700 N) TO W CORTLAND ST  (1900 N),"$104,532.27"
29,Street Resurfacing Menu (1-5) (2019),ON N NEWLAND AVE FROM W BLOOMINGDALE AVE  (1800 N) TO W CORTLAND ST  (1900 N),"$51,941.13"
29,Street Resurfacing Menu (2019),ON N MELVINA AVE FROM W WABANSIA AVE  (1700 N) TO W BLOOMINGDALE AVE  (1800 N),"$59,347.06"
29,Street Resurfacing Menu (2019),ON N MENARD AVE FROM W POTOMAC AVE  (1300 N) TO W HIRSCH ST  (1400 N),"$51,366.56"
29,Street Resurfacing Menu (2019),ON N NEWLAND AVE FROM W ARMITAGE AVE  (2000 N) TO W DICKENS AVE  (2100 N),"$63,122.25"
29,Street Resurfacing Menu (2019),ON N OLEANDER AVE FROM W BARRY AVE  (3100 N) TO W BELMONT AVE  (3200 N),"$51,671.31"
29,Street Resurfacing Menu (2019),ON N PARKSIDE AVE FROM 1728 N TO W WABANSIA AVE  (1700 N),"$21,578.53"
29,Street Resurfacing Menu (2019),ON N PARKSIDE AVE FROM W LE MOYNE ST  (1500 N) TO W NORTH AVE  (1600 N),"$54,302.14"
29,Street Resurfacing Menu (2019),ON W BLOOMINGDALE AVE FROM N MOBILE AVE  (6300 W) TO N NARRAGANSETT AVE  (6400 W),"$54,566.44"
29,Street Resurfacing Menu (2019),ON W BLOOMINGDALE AVE FROM N NEWLAND AVE  (6930 W) TO N SAYRE AVE  (7000 W),"$38,251.01"
29,Street Resurfacing Menu (2019),ON W CORTLAND ST FROM N NEWLAND AVE  (6930 W) TO N SAYRE AVE  (7000 W),"$43,376.69"
29,Street Resurfacing Menu (2019),ON W SHAKESPEARE AVE FROM N NEW ENGLAND AVE  (6900 W) TO N NEWLAND AVE  (6930 W),"$21,564.86"
29,Street Speed Hump Menu (2019),ON N MERRIMAC AVE FROM W BLOOMINGDALE AVE  (1800 N) TO W CORTLAND ST  (1900 N),"$4,700.00"
29,Street Speed Hump Replacement (2019),ON N MENARD AVE FROM W POTOMAC AVE  (1300 N) TO W HIRSCH ST  (1400 N),$0.00
29,Street Speed Hump Replacement (2019),ON N NASHVILLE AVE FROM W WABANSIA AVE  (1700 N) TO W CORTLAND ST  (1900 N),$0.00
29,Street Speed Hump Replacement (2019),ON N NEWLAND AVE FROM W BLOOMINGDALE AVE  (1800 N) TO W CORTLAND ST  (1900 N),$0.00
29,Street Speed Hump Replacement (2019),ON N OLEANDER AVE FROM W BARRY AVE  (3100 N) TO W BELMONT AVE  (3200 N),$0.00
29,Street Speed Hump Replacement (2019),ON W BLOOMINGDALE AVE FROM N MOBILE AVE  (6300 W) TO N NARRAGANSETT AVE  (6400 W),$0.00
29,Street Speed Hump Replacement (2019),ON W BLOOMINGDALE AVE FROM N NEWLAND AVE  (6930 W) TO N SAYRE AVE  (7000 W),$0.00
29,Street Speed Hump Replacement (2019),ON W CORTLAND ST FROM N NEWLAND AVE  (6930 W) TO N SAYRE AVE  (7000 W),$0.00
29,Tribute to Ray Charles Easley DCASE Sculpture,S AUSTIN BLVD &  W MADISON ST,"$50,000.00"
30,Alley Apron Menu (2019),2414 N MCVICKER AVE,"$10,560.19"
30,Alley Apron Menu (2019),2415 N LOTUS AVE,"$12,096.26"
30,Alley Apron Menu (2019),2415 N MCVICKER AVE,"$9,523.74"
30,Alley Apron Menu (2019),2458 N AUSTIN AVE,"$17,170.06"
30,Alley Apron Menu (2019),2815 N MARMORA AVE,"$10,305.12"
30,Alley Apron Menu (2019),3341 N LAWNDALE AVE,"$10,015.34"
30,Alley Apron Menu (2019),5745 W WELLINGTON AVE,"$10,038.14"
30,Alley Apron Menu (2019),6115 W WELLINGTON AVE,"$17,035.02"
30,Alley Apron Menu (2019),6145 W WELLINGTON AVE,"$14,071.88"
30,Alley Resurfacing Menu (1-1) (2019),3247 N KENNETH AVE; N KENNETH AVE &  W SCHOOL ST&N KOSTNER AVE &  W BELMONT AVE,"$34,475.55"
30,Alley Resurfacing Menu (2019),2920 N HARDING AVE; N HARDING AVE &  W GEORGE ST&W WELLINGTON AVE &  N PULASKI RD,"$23,837.49"
30,Alley Resurfacing Menu (2019),3243 N PULASKI RD; N PULASKI RD &  W BELMONT AVE&N MILWAUKEE AVE &  W BELMONT AVE,"$34,831.18"
30,Alley Resurfacing Menu (2019),3644 W BELMONT AVE; 3254 N MONTICELLO AVE; N MONTICELLO AVE &  W BELMONT AVE&N LAWNDALE AVE &  W SCHOOL ST,"$39,212.00"
30,Alley Resurfacing Menu (2019),3735 N HARDING AVE; N HARDING AVE &  W WAVELAND AVE&N SPRINGFIELD AVE &  N AVONDALE AVE,"$22,122.37"
30,Alley Resurfacing Menu (2019),3827 W EDDY ST; W EDDY ST &  N HAMLIN AVE&W CORNELIA AVE &  N SPRINGFIELD AVE,"$35,353.41"
30,Alley Resurfacing Menu (2019),5435 W ROSCOE ST; N LONG AVE &  W ROSCOE ST&N LINDER AVE &  W HENDERSON ST,"$41,185.18"
30,Alley Resurfacing Menu (2019),N CENTRAL PARK AVE &  W BARRY AVE&N MONTICELLO AVE &  N MILWAUKEE AVE,"$17,282.60"
30,Alley Resurfacing Menu (2019),N MILWAUKEE AVE &  N HAMLIN AVE&N MILWAUKEE AVE &  N AVERS AVE; 3088 N MILWAUKEE AVE,"$37,761.50"
30,Alley Resurfacing Menu (2019),N MILWAUKEE AVE &  N LAWNDALE AVE&W GEORGE ST &  N RIDGEWAY AVE,"$51,923.77"
30,Alley Resurfacing Menu (2019),N SPRINGFIELD AVE &  W CORNELIA AVE&N HARDING AVE &  W ROSCOE ST; 3400 N SPRINGFIELD AVE,"$41,771.05"
30,Alley Resurfacing Menu (2019),W DEMING PL &  N LOCKWOOD AVE&W ALTGELD ST &  N LONG AVE; 5301 W DEMING PL,"$43,704.98"
30,Alley Resurfacing Menu (2019),W EDDY ST &  N KEDVALE AVE&W ADDISON ST &  N KARLOV AVE,"$30,220.21"
30,Alley Speed Hump Menu (2019),2905 N MULLIGAN AVE; N MULLIGAN AVE &  W GEORGE ST&W WELLINGTON AVE &  N MOBILE AVE,$700.00
30,Alley Speed Hump Menu (2019),3105 N MANGO AVE; W BARRY AVE &  N MAJOR AVE&N MANGO AVE &  W BELMONT AVE,$700.00
30,Alley Speed Hump Menu (2019),3417 N KOSTNER AVE; N KOSTNER AVE &  W ROSCOE ST&N LOWELL AVE &  W CORNELIA AVE,"$2,100.00"
30,Alley Speed Hump Menu (2019),4146 W SCHOOL ST,"$2,800.00"
30,Alley Speed Hump Menu (2019),4343 W ADDISON ST,$700.00
30,Alley Speed Hump Menu (2019),W PARKER AVE &  N CENTRAL AVE&W DIVERSEY AVE &  N LINDER AVE,$549.44
30,Alley Speed Hump Replacement (2019),3088 N MILWAUKEE AVE; N MILWAUKEE AVE &  N HAMLIN AVE&N MILWAUKEE AVE &  N AVERS AVE,$0.00
30,Alley Speed Hump Replacement (2019),3243 N PULASKI RD; N PULASKI RD &  W BELMONT AVE&N MILWAUKEE AVE &  W BELMONT AVE,$0.00
30,Alley Speed Hump Replacement (2019),3247 N KENNETH AVE; N KENNETH AVE &  W SCHOOL ST&N KOSTNER AVE &  W BELMONT AVE,$0.00
30,Alley Speed Hump Replacement (2019),3254 N MONTICELLO AVE; N MONTICELLO AVE &  W BELMONT AVE&N LAWNDALE AVE &  W SCHOOL ST; 3644 W BELMONT AVE,$0.00
30,Alley Speed Hump Replacement (2019),3735 N HARDING AVE; N HARDING AVE &  W WAVELAND AVE&N SPRINGFIELD AVE &  N AVONDALE AVE,$0.00
30,Alley Speed Hump Replacement (2019),5301 W DEMING PL; W DEMING PL &  N LOCKWOOD AVE&W ALTGELD ST &  N LONG AVE,$0.00
30,Alley Speed Hump Replacement (2019),N CENTRAL PARK AVE &  W BARRY AVE&N MONTICELLO AVE &  N MILWAUKEE AVE,$0.00
30,Alley Speed Hump Replacement (2019),W EDDY ST &  N HAMLIN AVE&W CORNELIA AVE &  N SPRINGFIELD AVE; 3827 W EDDY ST,$0.00
30,Alley Speed Hump Replacement (2019),W EDDY ST &  N KEDVALE AVE&W ADDISON ST &  N KARLOV AVE,$0.00
30,Curb & Gutter Menu (2019),2535-2545 N LINDER AVE,"$9,192.65"
30,Curb & Gutter Menu (2019),2716 N LINDER AVE,"$5,388.56"
30,Curb & Gutter Menu (2019),2723 N MELVINA AVE,"$1,651.96"
30,Curb & Gutter Menu (2019),3853 W ADDISON ST,"$19,476.30"
30,Curb & Gutter Menu (2019),5226 W EDDY ST,$683.00
30,Miscellaneous CDOT Projects (2019),2543 N LOTUS AVE,$500.00
30,POD Relocation: N. Mason Ave & W. George Ave.,N MASON AVE &  W GEORGE ST,"$1,800.00"
30,Sidewalk Menu (2019),2457 N MANGO AVE,"$9,862.98"
30,Sidewalk Menu (2019),2527 N LOTUS AVE,"$3,313.84"
30,Sidewalk Menu (2019),2542 N LOTUS AVE,"$4,626.44"
30,Sidewalk Menu (2019),2558 N PARKSIDE AVE,"$12,586.71"
30,Sidewalk Menu (2019),2614 N MELVINA AVE,"$3,201.15"
30,Sidewalk Menu (2019),2633 N MERRIMAC AVE,"$6,798.74"
30,Sidewalk Menu (2019),2646 N MOBILE AVE,"$4,519.31"
30,Sidewalk Menu (2019),2647-2649 N MELVINA AVE,"$8,773.18"
30,Sidewalk Menu (2019),2652 N PARKSIDE AVE,"$4,774.41"
30,Sidewalk Menu (2019),2659 N MANGO AVE,"$11,116.82"
30,Sidewalk Menu (2019),2713 N MANGO AVE,"$3,685.07"
30,Sidewalk Menu (2019),2748 N MARMORA AVE,"$17,246.82"
30,Sidewalk Menu (2019),2828 N MELVINA AVE,"$3,297.27"
30,Sidewalk Menu (2019),2833-2837 N MAJOR AVE,"$9,933.54"
30,Sidewalk Menu (2019),2917 N MONITOR AVE,"$4,801.40"
30,Sidewalk Menu (2019),3065 N HAUSSEN CT,"$3,925.36"
30,Sidewalk Menu (2019),3130 N MONTICELLO AVE,"$3,492.82"
30,Sidewalk Menu (2019),3235 N RIDGEWAY AVE,"$4,763.28"
30,Sidewalk Menu (2019),3238 N KENNETH AVE,"$5,538.87"
30,Sidewalk Menu (2019),3344 N KEATING AVE,"$2,203.48"
30,Sidewalk Menu (2019),3352 N KEATING AVE,"$5,365.20"
30,Sidewalk Menu (2019),3516 N KILPATRICK AVE,"$3,847.81"
30,Sidewalk Menu (2019),4012 W EDDY ST,"$4,914.15"
30,Sidewalk Menu (2019),4039 W EDDY ST,"$17,219.25"
30,Sidewalk Menu (2019),4643 W ADDISON ST,"$8,310.32"
30,Sidewalk Menu (2019),5428 W PARKER AVE,"$3,789.48"
30,Sidewalk Menu (2019),6018 W MELROSE ST,"$2,327.03"
30,Sidewalk Menu (2019),6118 W MELROSE ST,"$2,523.34"
30,Sidewalk Menu (2019),ON N MARMORA AVE FROM W DIVERSEY AVE  (2800 N) TO W GEORGE ST  (2900 N),"$82,638.78"
30,Street Light Upgrade Menu (2019),5438 W MELROSE ST,$500.00
30,Street Resurfacing Menu (1-5) (2019),ON N LOTUS AVE FROM W ALTGELD ST  (2500 N) TO W WRIGHTWOOD AVE  (2600 N),"$40,730.14"
30,Street Resurfacing Menu (1-5) (2019),ON N MERRIMAC AVE FROM W DIVERSEY AVE  (2800 N) TO W GEORGE ST  (2900 N),"$47,241.05"
30,Street Resurfacing Menu (1-5) (2019),ON N MOBILE AVE FROM W GEORGE ST  (2900 N) TO W WELLINGTON AVE  (3000 N),"$45,482.33"
30,Street Resurfacing Menu (1-5) (2019),ON N SPRINGFIELD AVE FROM W SCHOOL ST  (3300 N) TO W ROSCOE ST  (3400 N),"$46,052.29"
30,Street Resurfacing Menu (2019),ON N LOTUS AVE FROM W FULLERTON AVE  (2400 N) TO W ALTGELD ST  (2500 N),"$45,748.70"
30,Street Resurfacing Menu (2019),ON N MOODY AVE FROM W WRIGHTWOOD AVE  (2600 N) TO W SCHUBERT AVE  (2700 N),"$47,681.10"
30,Street Resurfacing Menu (2019),ON N SPRINGFIELD AVE FROM W WAVELAND AVE  (3700 N) TO N AVONDALE AVE  (3800 N),"$33,203.08"
30,Street Resurfacing Menu (2019),ON W CORNELIA AVE FROM N KEATING AVE  (4740 W) TO N CICERO AVE  (4800 W),"$28,638.46"
30,Street Resurfacing Menu (2019),ON W HENDERSON ST FROM N MARMORA AVE  (5900 W) TO N AUSTIN AVE  (6000 W),"$17,492.58"
30,Street Resurfacing Menu (2019),ON W MELROSE ST FROM N MEADE AVE  (6100 W) TO N MELVINA AVE  (6200 W),"$49,861.89"
30,Street Resurfacing Menu (2019),ON W SCHOOL ST FROM 4350 W TO N KOSTNER AVE  (4400 W); 4350 W SCHOOL ST,"$11,450.71"
30,Street Resurfacing Menu (2019),ON W WELLINGTON AVE FROM N HAMLIN AVE  (3800 W) TO N AVERS AVE  (3830 W),"$14,631.86"
30,Street Speed Hump Menu (2019),3900 W GEORGE ST; ON W GEORGE ST FROM N HARDING AVE  (3930 W) TO N PULASKI RD (4000 W),"$2,350.00"
30,Street Speed Hump Menu (2019),ON N KILPATRICK AVE FROM W ROSCOE ST  (3400 N) TO W CORNELIA AVE  (3500 N); 3400 N KILPATRICK AVE,"$7,050.00"
30,Street Speed Hump Menu (2019),ON N MEADE AVE FROM W ALTGELD ST  (2500 N) TO W WRIGHTWOOD AVE  (2600 N),"$4,700.00"
30,Street Speed Hump Menu (2019),ON N MOBILE AVE FROM W GEORGE ST  (2900 N) TO W WELLINGTON AVE  (3000 N); 2900 N MOBILE AVE,"$4,700.00"
30,Street Speed Hump Menu (2019),ON W BARRY AVE FROM N HARDING AVE  (3970 W) TO N PULASKI RD  (4000 W),"$2,350.00"
30,Street Speed Hump Replacement (2019),ON N LOTUS AVE FROM W FULLERTON AVE  (2400 N) TO W ALTGELD ST  (2500 N),$0.00
30,Street Speed Hump Replacement (2019),ON N MOODY AVE FROM W WRIGHTWOOD AVE  (2600 N) TO W SCHUBERT AVE  (2700 N),$0.00
30,Street Speed Hump Replacement (2019),ON W MELROSE ST FROM N MEADE AVE  (6100 W) TO N MELVINA AVE  (6200 W),$0.00
31,Alley Resurfacing Menu (2019),N TRIPP AVE &  W FULLERTON AVE&N KEELER AVE &  W ALTGELD ST,"$36,979.15"
31,Alley Resurfacing Menu (2019),W FULLERTON AVE &  N LOWELL AVE&N KOSTNER AVE &  W ALTGELD ST,"$12,009.09"
31,Alley Resurfacing Menu (2019),W MONTANA ST &  N KENTON AVE&N KILBOURN AVE &  W FULLERTON AVE; 4555 W MONTANA ST,"$6,507.73"
31,Alley Resurfacing Menu (2019),W OAKDALE AVE &  N LECLAIRE AVE&N LARAMIE AVE &  W WELLINGTON AVE; 5114 W OAKDALE AVE,"$33,417.50"
31,Alley Speed Hump Replacement (2019),N TRIPP AVE &  W FULLERTON AVE&N KEELER AVE &  W ALTGELD ST,$0.00
31,Alley Speed Hump Replacement (2019),W OAKDALE AVE &  N LECLAIRE AVE&N LARAMIE AVE &  W WELLINGTON AVE; 5114 W OAKDALE AVE,$0.00
31,Concrete Alley Menu (2019),W ALTGELD ST &  N LAVERGNE AVE&N LAMON AVE &  W MONTANA ST,"$12,723.09"
31,Floodlight Menu (2019),4649 W PARKER AVE; 4646 W PARKER AVE,"$2,100.00"
31,Miscellaneous CDOT Projects (2019),4333 W DRUMMOND PL,$500.00
31,Pedestrian Refuge Island Menu (2019),4536-4538 W FULLERTON AVE,"$47,276.91"
31,Sidewalk Menu (2019),2833 N KILDARE AVE,"$4,838.85"
31,Sidewalk Menu (2019),3021 N KILPATRICK AVE,"$6,304.50"
31,Sidewalk Menu (2019),3110 N LOWELL AVE,"$4,414.24"
31,Sidewalk Menu (2019),4538 W FULLERTON AVE,"$12,735.89"
31,Sidewalk Menu (2019),4819 W SCHOOL ST,"$1,726.86"
31,Sidewalk Menu (2019),ON N KOSTNER AVE FROM W DIVERSEY AVE  (2800 N) TO W BELMONT AVE  (3200 N),"$416,115.71"
31,Street Bump Outs Menu (2019),N KOSTNER AVE &  W GEORGE ST; N KOSTNER AVE &  W WELLINGTON AVE; N KOSTNER AVE &  W BARRY AVE,"$32,990.91"
31,Street Resurfacing Menu (2019),ON N KILDARE AVE FROM W DIVERSEY AVE  (2800 N) TO W GEORGE ST  (2900 N),"$45,160.46"
31,Street Resurfacing Menu (2019),ON N LAVERGNE AVE FROM W BELMONT AVE  (3200 N) TO W SCHOOL ST  (3300 N),"$61,808.32"
31,Street Resurfacing Menu (2019),ON N LONG AVE FROM W SCHUBERT AVE  (2700 N) TO W PARKER AVE  (2730 N),"$30,902.00"
31,Street Resurfacing Menu (2019),ON N TRIPP AVE FROM W BELDEN AVE  (2300 N) TO W FULLERTON AVE  (2400 N),"$61,967.46"
31,Street Resurfacing Menu (2019),ON W ALTGELD ST FROM N LARAMIE AVE  (5200 W) TO N LOCKWOOD AVE  (5300 W),"$53,558.97"
31,Street Resurfacing Menu (2019),ON W GEORGE ST FROM N KILPATRICK AVE  (4700 W) TO N CICERO AVE  (4800 W),"$41,264.14"
31,Street Resurfacing Menu (2019),ON W NELSON ST FROM N LARAMIE AVE  (5200 W) TO N LOCKWOOD AVE  (5300 W),"$7,245.00"
31,Street Resurfacing Menu (2019),ON W OAKDALE AVE FROM N LECLAIRE AVE  (5100 W) TO N LARAMIE AVE  (5200 W),"$48,306.45"
31,Street Resurfacing Menu (2019),ON W PARKER AVE FROM N LOCKWOOD AVE  (5300 W) TO N LONG AVE  (5400 W),"$54,067.13"
31,Street Resurfacing Menu (2019),ON W SCHUBERT AVE FROM N KILDARE AVE  (4300 W) TO N KOSTNER AVE  (4400 W),"$45,787.20"
31,Street Resurfacing Menu (2019),ON W SCHUBERT AVE FROM N LARAMIE AVE  (5200 W) TO N LOCKWOOD AVE  (5300 W),"$44,950.86"
31,Street Resurfacing Menu (2019),ON W WOLFRAM ST FROM N LAVERGNE AVE  (5000 W) TO N LARAMIE AVE  (5200 W),"$97,480.41"
31,Street Resurfacing Menu (2019),ON W WRIGHTWOOD AVE FROM N KENTON AVE  (4570 W) TO N CICERO AVE  (4800 W),"$78,061.16"
31,Street Speed Hump Menu (2019),ON N KENNETH AVE FROM W BELMONT AVE  (3200 N) TO W DIVERSEY AVE  (2800 N),"$14,100.00"
31,Street Speed Hump Menu (2019),ON W GEORGE ST FROM N KILPATRICK AVE  (4700 W) TO N CICERO AVE  (4800 W),$0.00
31,Street Speed Hump Menu (2019),ON W HENDERSON ST FROM N LARAMIE AVE  (5200 W) TO N LOCKWOOD AVE  (5300 W),"$4,700.00"
31,Street Speed Hump Replacement (2019),ON N KILDARE AVE FROM W DIVERSEY AVE  (2800 N) TO W GEORGE ST  (2900 N),$0.00
31,Street Speed Hump Replacement (2019),ON N LAVERGNE AVE FROM W BELMONT AVE  (3200 N) TO W SCHOOL ST  (3300 N),$0.00
31,Street Speed Hump Replacement (2019),ON N LONG AVE FROM W SCHUBERT AVE  (2700 N) TO W PARKER AVE  (2730 N),$0.00
31,Street Speed Hump Replacement (2019),ON W ALTGELD ST FROM N LARAMIE AVE  (5200 W) TO N LOCKWOOD AVE  (5300 W),$0.00
31,Street Speed Hump Replacement (2019),ON W OAKDALE AVE FROM N LECLAIRE AVE  (5100 W) TO N LARAMIE AVE  (5200 W),$0.00
31,Street Speed Hump Replacement (2019),ON W PARKER AVE FROM N LOCKWOOD AVE  (5300 W) TO N LONG AVE  (5400 W),$0.00
31,Street Speed Hump Replacement (2019),ON W WOLFRAM ST FROM N LAVERGNE AVE  (5000 W) TO N LARAMIE AVE  (5200 W),$0.00
31,Street Speed Hump Replacement (2019),ON W WRIGHTWOOD AVE FROM N KENTON AVE  (4570 W) TO N CICERO AVE  (4800 W),$0.00
32,Alley Apron Menu (2019),1350 W SCHUBERT AVE,"$10,519.77"
32,Alley Apron Menu (2019),2242 W SCHOOL ST,"$9,990.62"
32,Alley Apron Menu (2019),2344 W BARRY AVE,"$11,012.30"
32,Alley Apron Menu (2019),2743 N GREENVIEW AVE,"$10,953.13"
32,Alley Apron Menu (2019),3142 N OAKLEY AVE,"$13,097.63"
32,Alley Resurfacing Menu (2019),1934-1954 W ARMITAGE AVE; W ARMITAGE AVE &  N DAMEN AVE&N WINCHESTER AVE &  W DICKENS AVE,"$16,771.72"
32,Alley Resurfacing Menu (2019),2019 W CHARLESTON ST; W CHARLESTON ST &  N HOYNE AVE&W DICKENS AVE &  N DAMEN AVE,"$17,271.44"
32,Alley Resurfacing Menu (2019),W CORNELIA AVE &  N OAKLEY AVE&N CLAREMONT AVE &  W ROSCOE ST,"$13,727.26"
32,Alley Resurfacing Menu (2019),W WELLINGTON AVE &  N WOLCOTT AVE&N DAMEN AVE &  W OAKDALE AVE,"$26,703.57"
32,Alley Speed Hump Menu (2019),N CAMPBELL AVE &  W ALTGELD ST&N MAPLEWOOD AVE &  W FULLERTON AVE,"$1,400.00"
32,Alley Speed Hump Menu (2019),W LOGAN BLVD &  N RICHMOND ST&W ALTGELD ST &  N SACRAMENTO AVE,"$1,785.82"
