ward,item,location,cost
28,Alley Speed Hump Menu (2020),W ADAMS ST &  S PULASKI RD&S KARLOV AVE &  W JACKSON BLVD,"$1,400.00"
28,Alley Speed Hump Menu (2020),W WASHINGTON BLVD &  N LAVERGNE AVE&N LECLAIRE AVE &  W MADISON ST,"$1,400.00"
28,Alley Speed Hump Replacement (2020),3900-3958 W GLADYS AVE; W GLADYS AVE &  S SPRINGFIELD AVE&S PULASKI RD &  W JACKSON BLVD,$0.00
28,Alley Speed Hump Replacement (2020),W ADAMS ST &  S HOMAN AVE&S KEDZIE AVE &  W JACKSON BLVD,$0.00
28,Alley Speed Hump Replacement (2020),W JACKSON BLVD &  S WHIPPLE ST&S SACRAMENTO BLVD &  W VAN BUREN ST,$0.00
28,Curb & Gutter Menu (2020),1308 W FILLMORE ST,"$39,400.73"
28,Curb & Gutter Menu (2020),4150 W WASHINGTON BLVD,"$52,265.46"
28,Curb & Gutter Menu (2020),N KOSTNER AVE &  W MAYPOLE AVE,"$33,998.55"
28,Curb & Gutter Menu (2020),S MAPLEWOOD AVE &  W HARRISON ST,"$40,348.84"
28,Miscellaneous CDOT Projects (2020),140 N KEDZIE AVE,$300.00
28,Miscellaneous CDOT Projects (2020),3406 W JACKSON BLVD; 3933 W JACKSON BLVD; 3932 W JACKSON BLVD,"$9,200.00"
28,Miscellaneous CDOT Projects (2020),351 S KILBOURN AVE; 301 S KILBOURN AVE,$660.00
28,Pavement Markings Menu (2020),ON W HARRISON ST FROM S WESTERN AVE  (2400 W) TO S CALIFORNIA AVE  (2800 W),"$8,300.00"
28,Sidewalk Menu (2020),1632 W ADAMS ST,"$2,161.50"
28,Sidewalk Menu (2020),4203 W WILCOX ST,"$4,412.67"
28,Sidewalk Menu (2020),4906 W MONROE ST,"$4,426.47"
28,Street Light Residential Staggered Piggy Back Menu (2020),ON N KEYSTONE AVE FROM 241 N TO W WEST END AVE  (200 N); ON N KEYSTONE AVEFROM 100 N TO W WEST END AVE  (200 N); ON W WEST END AVE FROM N PULASKI RD  (4000W) TO N KOSTNER AVE  (4399 W); ON N KILDARE AVE FROM W WASHINGTON BLVD  (100 N)TO W WEST END AVE  (200 N); ON N KEELER AVE FROM W WASHINGTON BLVD  (100 N) TO WWEST END AVE  (200 N); ON N KARLOV AVE FROM W WEST END AVE  (200 N) TO W MAYPOLEAVE  (250 N); ON N KARLOV AVE FROM W WASHINGTON BLVD  (100 N) TO W WEST END AVE(200 N); ON N KOLIN AVE FROM W WEST END AVE  (200 N) TO W MAYPOLE AVE  (240 N); ON N KEELER AVE FROM W WEST END AVE  (200 N) TO W MAYPOLE AVE  (250 N),"$83,554.19"
28,Street Light Residential Staggered Piggy Back Menu (2020),ON N KOLMAR AVE FROM W MAYPOLE AVE  (240 N) TO W WEST END AVE  (200 N); ON NKILBOURN AVE FROM W MAYPOLE AVE  (250 N) TO W WEST END AVE  (200 N); ON WMAYPOLE AVE FROM N KOSTNER AVE  (4400 W) TO N KENTON AVE  (4600 W); ON NKENNETH AVE FROM W MAYPOLE AVE  (240 N) TO W WEST END AVE  (200 N); ON N KENTON AVE FROM W MAYPOLE AVE  (250 N) TO W WEST END AVE  (200 N),"$460,000.00"
28,Street Light Residential Staggered Piggy Back Menu (2020),ON W FULTON ST FROM N KOSTNER AVE  (4400 W) TO N KENTON AVE  (4600 W); ON NKENTON AVE FROM W FULTON ST  (300 N) TO W LAKE ST  (340 N); ON N KILBOURN AVE FROM W LAKE ST  (200 N) TO W FULTON ST  (300 N),"$29,819.11"
28,Street Light Upgrade Menu (2020),145 S WHIPPLE ST,$500.00
28,Street Light Upgrade Menu (2020),208 S SACRAMENTO BLVD,$500.00
28,Street Light Upgrade Menu (2020),2835 W ARTHINGTON ST,$500.00
28,Street Light Upgrade Menu (2020),3010 W JACKSON BLVD,$500.00
28,Street Light Upgrade Menu (2020),3900 W JACKSON BLVD; 3950 W JACKSON BLVD,"$1,000.00"
28,Street Light Upgrade Menu (2020),5020 W GLADYS AVE,$500.00
28,Street Resurfacing Menu (2020),2620 W CONGRESS PKWY,"$81,583.99"
28,Street Resurfacing Menu (2020),ON S LAVERGNE AVE FROM W JACKSON BLVD  (300 S) TO W GLADYS AVE  (340 S),"$24,482.01"
28,Street Resurfacing Menu (2020),ON S SACRAMENTO AVE FROM W TAYLOR ST  (1000 S) TO W FILLMORE ST  (1100 S),"$39,922.22"
28,Street Speed Hump Menu (2020),2944 W FLOURNOY ST; ON W FLOURNOY ST FROM S FRANCISCO AVE  (2900 W) TO S SACRAMENTO BLVD  (3000 W),"$2,350.00"
28,Street Speed Hump Menu (2020),4200 W WEST END AVE; ON W WEST END AVE FROM N KEELER AVE  (4200 W) TO N KILDARE AVE  (4300 W),"$4,700.00"
28,Street Speed Hump Menu (2020),ON S FRANCISCO AVE FROM W HARRISON ST  (600 S) TO W POLK ST  (800 S),"$7,050.00"
28,Street Speed Hump Menu (2020),ON S KILBOURN AVE FROM W MADISON ST  (0 S) TO W JACKSON BLVD  (300 S),"$9,400.00"
28,Street Speed Hump Menu (2020),ON S LEAMINGTON AVE FROM W MADISON ST  (0 S) TO W JACKSON BLVD  (300 S),"$9,400.00"
28,Street Speed Hump Menu (2020),ON S SPRINGFIELD AVE FROM W JACKSON BLVD  (300 S) TO W CONGRESS PKWY  (500 S),"$7,050.00"
28,Street Speed Hump Menu (2020),ON S WHIPPLE ST FROM W FILLMORE ST  (1100 S) TO W ROOSEVELT RD  (1200 S),"$4,700.00"
28,Street Speed Hump Menu (2020),ON W ADAMS ST FROM S SPRINGFIELD AVE  (3900 W) TO S PULASKI RD  (4000 W); 3900 W ADAMS ST,"$4,700.00"
28,Street Speed Hump Menu (2020),ON W MAYPOLE AVE FROM N LECLAIRE AVE  (5100 W) TO N LARAMIE AVE  (5200 W),"$4,700.00"
29,Alley Resurfacing Menu (1-1) (2020),N MAYFIELD AVE &  W HIRSCH ST&N MONITOR AVE &  W LE MOYNE ST,"$29,543.50"
29,Alley Resurfacing Menu (2020),N CENTRAL AVE &  W POTOMAC AVE&W DIVISION ST &  N PARKSIDE AVE,"$31,170.80"
29,Alley Resurfacing Menu (2020),N NEVA AVE &  W WABANSIA AVE&W BLOOMINGDALE AVE &  N HARLEM AVE; 1700 N NEVA AVE,"$39,302.11"
29,Alley Resurfacing Menu (2020),N NORMANDY AVE &  W BLOOMINGDALE AVE&W WABANSIA AVE &  N NATOMA AVE,"$29,543.50"
29,Alley Resurfacing Menu (2020),N RUTHERFORD AVE &  W BLOOMINGDALE AVE&N NORMANDY AVE &  W WABANSIA AVE,"$29,543.50"
29,Alley Resurfacing Menu (2020),W SCHOOL ST &  N ORIOLE AVE&N OLEANDER AVE &  W BELMONT AVE; 3226 N OLEANDER AVE,"$23,137.14"
29,Alley Speed Hump Menu (2020),N MENARD AVE &  W HIRSCH ST&W POTOMAC AVE &  N MONITOR AVE,"$1,400.00"
29,Alley Speed Hump Replacement (2020),N CENTRAL AVE &  W POTOMAC AVE&W DIVISION ST &  N PARKSIDE AVE,$0.00
29,Alley Speed Hump Replacement (2020),N NEVA AVE &  W WABANSIA AVE&W BLOOMINGDALE AVE &  N HARLEM AVE; 1700 N NEVA AVE,$0.00
29,Columbus Park Tennis Court Lighting,500 S CENTRAL AVE,"$1,800.00"
29,Concrete Alley Menu (2020),N NEVA AVE &  W BLOOMINGDALE AVE&W WABANSIA AVE &  N NORDICA AVE; 1740 N NORDICA AVE,"$25,250.93"
29,Curb & Gutter Menu (2020),1638 N NEW ENGLAND AVE,"$9,303.93"
29,Curb & Gutter Menu (2020),3237 N OLEANDER AVE,"$6,979.50"
29,Curb & Gutter Menu (2020),ON S CENTRAL AVE FROM W MONROE ST  (100 S) TO W ADAMS ST  (130 S); 116 S CENTRAL AVE,"$130,518.98"
29,Miscellaneous CDOT Projects (2020),ON N AUSTIN AVE FROM W ROOSEVELT RD  (1200 S) TO W NORTH AVE  (1600 N),"$135,000.00"
29,Miscellaneous CDOT Projects (2020),ON N CENTRAL AVE FROM W ROOSEVELT RD  (1200 S) TO W NORTH AVE  (1600 N),"$135,000.00"
29,NeighborSpace - Harambee Garden,500 N WALLER AVE,"$5,000.00"
29,NeighborSpace-Rosie's Peace Garden,168 N LARAMIE AVE,"$5,000.00"
29,Rutherford-Sayre Community Garden,6871 W BELDEN AVE,"$5,000.00"
29,Sidewalk Menu (2020),2842 N NEVA AVE,"$6,123.18"
29,Sidewalk Menu (2020),3227 N OLEANDER AVE,"$7,082.62"
29,Sidewalk Menu (2020),5929 W RACE AVE,"$5,400.06"
29,Street Light Pole Painting Menu (2020),ON N AUSTIN AVE FROM W NORTH AVE  (1600 N) TO W BELDEN AVE  (2300 N),"$24,500.00"
29,Street Light Pole Painting Menu (2020),ON N HARLEM AVE FROM W NORTH AVE  (1600 N) TO W BELDEN AVE  (2300 N),"$14,800.00"
29,Street Light Pole Painting Menu (2020),ON N OAK PARK AVE FROM W NORTH AVE  (1600 N) TO W GRAND AVE  (2400 N),"$18,400.90"
29,Street Light Pole Painting Menu (2020),ON W NORTH AVE FROM N AUSTIN AVE  (6000 W) TO N HARLEM AVE  (7200 W),"$24,700.00"
29,Street Resurfacing Menu (1-5) (2020),ON W CORTLAND ST FROM N MONITOR AVE  (5830 W) TO N MASON AVE  (5930 W),"$67,169.72"
29,Street Resurfacing Menu (1-5) (2020),ON W DICKENS AVE FROM N NEW ENGLAND AVE  (6900 W) TO N NEWLAND AVE  (6930 W),"$33,184.29"
29,Street Resurfacing Menu (1-5) (2020),ON W DICKENS AVE FROM N OAK PARK AVE  (6800 W) TO N NEW ENGLAND AVE  (6900 W),"$57,097.04"
29,Street Resurfacing Menu (1-5) (2020),ON W LE MOYNE ST FROM N MASON AVE  (5930 W) TO N AUSTIN BLVD  (6000 W),"$17,507.72"
29,Street Resurfacing Menu (1-5) (2020),ON W WRIGHTWOOD AVE FROM N NORDICA AVE  (7100 W) TO N HARLEM AVE  (7200 W),"$93,900.29"
29,Street Resurfacing Menu (2020),ON N MENARD AVE FROM W DIVISION ST  (1200 N) TO W POTOMAC AVE  (1300 N),"$52,431.61"
29,Street Resurfacing Menu (2020),ON N OSCEOLA AVE FROM W BARRY AVE  (3100 N) TO W BELMONT AVE  (3200 N),"$61,053.02"
29,Street Resurfacing Menu (2020),ON W ARMITAGE AVE FROM N MAJOR AVE  (5700 W) TO N MANGO AVE  (5732 W),"$31,471.76"
29,Street Resurfacing Menu (2020),ON W HIRSCH ST FROM N MASSASOIT AVE  (5730 W) TO N AUSTIN BLVD  (6000 W),"$114,170.16"
29,Street Resurfacing Menu (2020),ON W MEDILL AVE FROM N NEVA AVE  (7150 W) TO N HARLEM AVE  (7200 W),"$36,965.66"
29,Street Resurfacing Menu (2020),ON W POTOMAC AVE FROM N CENTRAL AVE  (5600 W) TO N PARKSIDE AVE  (5630 W),"$11,548.07"
29,Street Speed Hump Replacement (2020),ON N MENARD AVE FROM W DIVISION ST  (1200 N) TO W POTOMAC AVE  (1300 N),$0.00
29,Street Speed Hump Replacement (2020),ON N OSCEOLA AVE FROM W BARRY AVE  (3100 N) TO W BELMONT AVE  (3200 N),$0.00
30,Alley Apron Menu (2020),2657 N MCVICKER AVE,"$13,101.93"
30,Alley Apron Menu (2020),4013 W CORNELIA AVE; 4015 W CORNELIA AVE,"$13,151.93"
30,Alley Apron Menu (2020),4014 W CORNELIA AVE,"$9,767.26"
30,Alley Apron Menu (2020),5301 W SCHOOL ST,"$26,269.17"
30,Alley Apron Menu (2020),6015 W BARRY AVE,"$8,850.66"
30,Alley Resurfacing Menu (1-1) (2020),5510 W DRUMMOND PL; W DRUMMOND PL &  N LINDER AVE&N CENTRAL AVE &  W SCHUBERT AVE,"$31,906.98"
30,Alley Resurfacing Menu (2020),2920 N HARDING AVE; N HARDING AVE &  W GEORGE ST&W WELLINGTON AVE &  N PULASKI RD,"$8,780.95"
30,Alley Resurfacing Menu (2020),3219 N RIDGEWAY AVE; N RIDGEWAY AVE &  W BELMONT AVE&W SCHOOL ST &  N LAWNDALE AVE,"$52,337.64"
30,Alley Resurfacing Menu (2020),4100 W ROSCOE ST; W ROSCOE ST &  N KEDVALE AVE&N KARLOV AVE &  W NEWPORT AVE,"$30,141.21"
30,Alley Resurfacing Menu (2020),5411 W SCHUBERT AVE; W SCHUBERT AVE &  N LONG AVE&N LINDER AVE &  W DRUMMOND PL,"$36,829.50"
30,Alley Resurfacing Menu (2020),N LAWNDALE AVE &  N MILWAUKEE AVE&N HAMLIN AVE &  N LAWNDALE AVE; 2978 N LAWNDALE AVE,"$10,019.15"
30,Alley Resurfacing Menu (2020),N MAJOR AVE &  W WELLINGTON AVE&W BARRY AVE &  N MAJOR AVE; 3006 N MAJOR AVE,"$37,488.50"
30,Alley Resurfacing Menu (2020),W ADDISON ST &  N AVONDALE AVE&N HAMLIN AVE &  N AVONDALE AVE; 3722 W ADDISON ST,"$29,030.02"
30,Alley Resurfacing Menu (2020),W GRACE ST &  N CICERO AVE&N KILPATRICK AVE &  W WARWICK AVE; 3755 N CICERO AVE; 4743 W GRACE ST,"$47,542.33"
30,Alley Resurfacing Menu (2020),W HENDERSON ST &  N KILDARE AVE&N KILDARE AVE &  W SCHOOL ST; 4317 W HENDERSON ST,"$39,867.87"
30,Alley Resurfacing Menu (2020),W SCHOOL ST &  N MENARD AVE&N MARMORA AVE &  W HENDERSON ST; 5800 W SCHOOL ST,"$32,834.28"
30,Alley Speed Hump Menu (2020),3400 N KILPATRICK AVE; N KILPATRICK AVE &  W ROSCOE ST&N KEATING AVE &  W CORNELIA AVE,$700.00
30,Alley Speed Hump Menu (2020),4721 W PATTERSON AVE; W PATTERSON AVE &  N CICERO AVE&N KILPATRICK AVE &  W ADDISON ST,$700.00
30,Alley Speed Hump Menu (2020),5400 W MELROSE ST; W MELROSE ST &  N LONG AVE&W SCHOOL ST &  N LINDER AVE,"$1,400.00"
30,Alley Speed Hump Replacement (2020),2920 N HARDING AVE; N HARDING AVE &  W GEORGE ST&W WELLINGTON AVE &  N PULASKI RD,$0.00
30,Alley Speed Hump Replacement (2020),3219 N RIDGEWAY AVE; N RIDGEWAY AVE &  W BELMONT AVE&W SCHOOL ST &  N LAWNDALE AVE,$0.00
30,Alley Speed Hump Replacement (2020),3722 W ADDISON ST; W ADDISON ST &  N AVONDALE AVE&N HAMLIN AVE &  N AVONDALE AVE,$0.00
30,Alley Speed Hump Replacement (2020),5411 W SCHUBERT AVE; W SCHUBERT AVE &  N LONG AVE&N LINDER AVE &  W DRUMMOND PL,$0.00
30,Alley Speed Hump Replacement (2020),N MAJOR AVE &  W WELLINGTON AVE&W BARRY AVE &  N MAJOR AVE; 3006 N MAJOR AVE,$0.00
30,Alley Speed Hump Replacement (2020),W SCHOOL ST &  N MENARD AVE&N MARMORA AVE &  W HENDERSON ST; 5800 W SCHOOL ST,$0.00
30,Concrete Alley Menu (2020),N MCVICKER AVE &  W SCHUBERT AVE&W DIVERSEY AVE &  N AUSTIN AVE; 2745 N MCVICKER AVE,"$23,700.66"
30,Curb & Gutter Menu (2020),2941 N MULLIGAN AVE; 2905-2949 N MULLIGAN AVE,"$12,426.17"
30,Curb & Gutter Menu (2020),3137 N DAVLIN CT,"$1,337.62"
30,Curb & Gutter Menu (2020),3328 N AVERS AVE,"$16,046.05"
30,Curb & Gutter Menu (2020),4139 W EDDY ST,"$4,292.97"
30,Curb & Gutter Menu (2020),4900 W PATTERSON AVE; ON W PATTERSON AVE FROM N LAMON AVE  (4900 W) TO N LAVERGNE AVE  (5000 W),"$47,941.93"
30,Curb & Gutter Menu (2020),6048 W MELROSE ST,"$4,286.66"
30,POD Camera: Milwaukee Ave & Belmont Ave,N MILWAUKEE AVE &  W BELMONT AVE,"$24,776.00"
30,Sidewalk Menu (2020),2504 N LOCKWOOD AVE,"$7,760.27"
30,Sidewalk Menu (2020),2505-2507 N MANGO AVE,"$8,015.98"
30,Sidewalk Menu (2020),2524 N LINDER AVE,"$4,672.79"
30,Sidewalk Menu (2020),2601 N MAJOR AVE,"$17,764.57"
30,Sidewalk Menu (2020),2628 N MELVINA AVE,"$7,643.79"
30,Sidewalk Menu (2020),2637 N MELVINA AVE,"$5,851.25"
30,Sidewalk Menu (2020),2643 N MELVINA AVE,"$4,271.46"
30,Sidewalk Menu (2020),2644 N MARMORA AVE,"$4,032.66"
30,Sidewalk Menu (2020),2659 N MARMORA AVE,"$12,605.16"
30,Sidewalk Menu (2020),2704 N MANGO AVE,"$4,897.60"
30,Sidewalk Menu (2020),2722 N MANGO AVE,"$5,158.00"
30,Sidewalk Menu (2020),2834 N MEADE AVE,"$4,309.58"
30,Sidewalk Menu (2020),2852 N MERRIMAC AVE,"$4,533.03"
30,Sidewalk Menu (2020),2858 N AUSTIN AVE,"$11,195.92"
30,Sidewalk Menu (2020),2901 N MERRIMAC AVE,"$12,075.93"
30,Sidewalk Menu (2020),2906 N MARMORA AVE,"$4,479.54"
30,Sidewalk Menu (2020),2906 N MONITOR AVE,"$3,891.86"
30,Sidewalk Menu (2020),2917 N MULLIGAN AVE,"$3,596.11"
30,Sidewalk Menu (2020),3000 N MENARD AVE,"$8,699.09"
30,Sidewalk Menu (2020),3234 N PULASKI RD,"$3,506.57"
30,Sidewalk Menu (2020),3235 N KENNETH AVE,"$2,387.29"
30,Sidewalk Menu (2020),3323 N KOSTNER AVE,"$29,188.27"
30,Sidewalk Menu (2020),3337 N SPRINGFIELD AVE,"$4,772.86"
30,Sidewalk Menu (2020),3341 N KOLMAR AVE,"$2,533.96"
30,Sidewalk Menu (2020),3638 N HAMLIN AVE,"$3,532.79"
30,Sidewalk Menu (2020),3643 N AVERS AVE,"$1,731.34"
30,Sidewalk Menu (2020),3901 W ADDISON ST,"$10,112.36"
30,Sidewalk Menu (2020),4023 W EDDY ST,"$6,851.81"
30,Sidewalk Menu (2020),4134 W ROSCOE ST,"$6,048.80"
30,Sidewalk Menu (2020),4234 W MELROSE ST,$975.90
30,Sidewalk Menu (2020),4323 W SCHOOL ST,"$1,204.69"
30,Sidewalk Menu (2020),4327 W HENDERSON ST,"$7,012.85"
30,Sidewalk Menu (2020),5229 W CORNELIA AVE,"$3,557.09"
30,Sidewalk Menu (2020),5452 W HENDERSON ST,"$7,711.08"
30,Sidewalk Menu (2020),5807 W DIVERSEY AVE,$776.44
30,Sidewalk Menu (2020),6049 W HENDERSON ST,"$5,112.83"
30,Sidewalk Menu (2020),6124 W BARRY AVE,"$5,518.25"
30,Sidewalk Menu (2020),6144 W FLETCHER ST,"$4,475.06"
30,Sidewalk Menu (2020),6150 W FLETCHER ST; 6144-6156 W FLETCHER ST,"$26,412.78"
30,Sidewalk Menu (2020),ON N HAMLIN AVE FROM W ADDISON ST  (3600 N) TO N AVONDALE AVE  (3700 N),"$9,377.84"
30,Sidewalk Menu (2020),W WAVELAND AVE &  N KENTON AVE; 4604 W WAVELAND AVE,"$3,157.14"
30,Street Light Upgrade Menu (2020),5422 W MELROSE ST,$500.00
30,Street Resurfacing Menu (1-5) (2020),ON W CORNELIA AVE FROM N KILPATRICK AVE  (4700 W) TO N KEATING AVE  (4740 W); 4700 W CORNELIA AVE,"$32,238.24"
30,Street Resurfacing Menu (2020),3100 N MAJOR AVE; ON N MAJOR AVE FROM W BARRY AVE  (3100 N) TO W BELMONT AVE (3200 N),"$62,045.10"
30,Street Resurfacing Menu (2020),3400 N KARLOV AVE; ON N KARLOV AVE FROM W ROSCOE ST  (3400 N) TO W CORNELIA AVE (3500 N),"$53,089.41"
30,Street Resurfacing Menu (2020),3500 N KARLOV AVE; ON N KARLOV AVE FROM W CORNELIA AVE  (3500 N) TO W ADDISON ST (3600 N),"$34,916.07"
30,Street Resurfacing Menu (2020),4900 W PATTERSON AVE; ON W PATTERSON AVE FROM N LAMON AVE  (4900 W) TO N LAVERGNE AVE  (5000 W),"$54,754.89"
30,Street Resurfacing Menu (2020),ON N MENARD AVE FROM W GEORGE ST  (2900 N) TO W WELLINGTON AVE  (3000 N); 2900 N MENARD AVE,"$57,962.13"
30,Street Resurfacing Menu (2020),ON N MENARD AVE FROM W SCHUBERT AVE  (2700 N) TO W DIVERSEY AVE  (2800 N); 2700 N MENARD AVE,"$62,820.71"
30,Street Resurfacing Menu (2020),ON N PARKSIDE AVE FROM W SCHUBERT AVE  (2700 N) TO W DIVERSEY AVE  (2800 N),"$55,930.83"
30,Street Resurfacing Menu (2020),ON W CORNELIA AVE FROM N SPRINGFIELD AVE  (3900 W) TO N PULASKI RD  (4000 W),"$51,752.58"
30,Street Speed Hump Menu (2020),3300 N KEYSTONE AVE; ON N KEYSTONE AVE FROM W SCHOOL ST  (3300 N) TO N MILWAUKEE AVE  (3340 N),"$2,350.00"
30,Street Speed Hump Menu (2020),5400 W MELROSE ST,"$4,700.00"
30,Street Speed Hump Replacement (2020),3100 N MAJOR AVE; ON N MAJOR AVE FROM W BARRY AVE  (3100 N) TO W BELMONT AVE (3200 N),$0.00
30,Street Speed Hump Replacement (2020),3400 N KARLOV AVE; ON N KARLOV AVE FROM W ROSCOE ST  (3400 N) TO W CORNELIA AVE (3500 N),$0.00
30,Street Speed Hump Replacement (2020),4900 W PATTERSON AVE; ON W PATTERSON AVE FROM N LAMON AVE  (4900 W) TO N LAVERGNE AVE  (5000 W),$0.00
30,Street Speed Hump Replacement (2020),ON N MENARD AVE FROM W SCHUBERT AVE  (2700 N) TO W DIVERSEY AVE  (2800 N); 2700 N MENARD AVE,$0.00
31,"2 LPR Cameras: Fulerton & Cicero, 2700 N. Laramie",W FULLERTON AVE &  N CICERO AVE; 2700 N LARAMIE AVE,"$54,820.00"
31,4 POD Cameras: Multiple Locations,W DIVERSEY AVE &  N CICERO AVE; W FULLERTON AVE &  N CICERO AVE; W DIVERSEY AVE &  N CENTRAL AVE; 2700 N LARAMIE AVE,"$99,104.00"
31,Alley Apron Menu (2020),3013-3015 N LONG AVE; ON N LONG AVE FROM W WELLINGTON AVE  (3000 N) TO W NELSON ST  (3030 N),"$22,257.75"
31,Alley Resurfacing Menu (2020),N KEATING AVE &  W GEORGE ST&W WELLINGTON AVE &  N CICERO AVE,"$40,149.83"
31,Alley Resurfacing Menu (2020),W CORNELIA AVE &  N CICERO AVE&N LAVERGNE AVE &  W NEWPORT AVE; 4931 W CORNELIA AVE,"$1,447.63"
31,Alley Resurfacing Menu (2020),W FULLERTON AVE &  N LOWELL AVE&N KOSTNER AVE &  W ALTGELD ST,"$25,936.22"
31,Alley Resurfacing Menu (2020),W MONTANA ST &  N KOSTNER AVE&N KILBOURN AVE &  W ALTGELD ST,"$34,513.65"
31,Alley Resurfacing Menu (2020),W WRIGHTWOOD AVE &  N LAMON AVE&N LAVERGNE AVE &  W DRUMMOND PL,"$40,147.42"
31,Alley Speed Hump Menu (2020),3108-3146 N KOLMAR AVE,"$2,100.00"
31,Alley Speed Hump Menu (2020),5052 W ROSCOE ST,$700.00
31,Alley Speed Hump Menu (2020),5120 W NEWPORT AVE; W NEWPORT AVE &  N LAVERGNE AVE&N LARAMIE AVE &  W CORNELIA AVE,$700.00
31,Alley Speed Hump Menu (2020),N KEATING AVE &  W GEORGE ST&W WELLINGTON AVE &  N CICERO AVE; 2956 N KEATING AVE,"$1,400.00"
31,Alley Speed Hump Menu (2020),N KILBOURN AVE &  W GEORGE ST&W DIVERSEY AVE &  N KENNETH AVE,"$2,100.00"
31,Alley Speed Hump Menu (2020),W NEWPORT AVE &  N LAVERGNE AVE&N LARAMIE AVE &  W ROSCOE ST,"$1,400.00"
31,Alley Speed Hump Replacement (2020),N KEATING AVE &  W GEORGE ST&W WELLINGTON AVE &  N CICERO AVE,$0.00
31,Alley Speed Hump Replacement (2020),W FULLERTON AVE &  N LOWELL AVE&N KOSTNER AVE &  W ALTGELD ST,$0.00
31,Alley Speed Hump Replacement (2020),W WRIGHTWOOD AVE &  N LAMON AVE&N LAVERGNE AVE &  W DRUMMOND PL,$0.00
31,Arterial Street Bump Outs Menu (2020),N CENTRAL AVE &  W BARRY AVE,"$59,304.98"
31,Concrete Alley Menu (2020),W ALTGELD ST &  N LAVERGNE AVE&N LAMON AVE &  W MONTANA ST,"$268,277.00"
31,Floodlight Menu (2020),2814 N TRIPP AVE; 2842 N TRIPP AVE; N TRIPP AVE &  W NELSON ST,"$2,850.00"
31,Floodlight Menu (2020),2900 N KENOSHA AVE; 2842 N TRIPP AVE; 2814 N TRIPP AVE,$950.00
31,POD Camera: 4000 W Fullerton Ave,4000 W FULLERTON AVE,"$24,776.00"
31,Sidewalk Menu (2020),4942 W ALTGELD ST,"$3,406.90"
31,Sidewalk Menu (2020),ON N KOSTNER AVE FROM W DIVERSEY AVE  (2800 N) TO W BELMONT AVE  (3200 N),"$97,022.16"
31,Street Resurfacing Menu (1-5) (2020),N KENTON AVE &  W DIVERSEY AVE; ON N KENTON AVE FROM W DIVERSEY AVE  (2800 N) TO W PARKER AVE  (2740 N),"$22,539.06"
31,Street Resurfacing Menu (1-5) (2020),ON N LAMON AVE FROM W WELLINGTON AVE  (3000 N) TO W NELSON ST  (3030 N),"$24,899.57"
31,Street Resurfacing Menu (1-5) (2020),ON W BARRY AVE FROM N LARAMIE AVE  (5200 W) TO N LOCKWOOD AVE  (5300 W),"$56,226.43"
31,Street Resurfacing Menu (1-5) (2020),ON W SCHUBERT AVE FROM N LAMON AVE  (4900 W) TO N LAVERGNE AVE  (5000 W),"$58,960.39"
31,Street Resurfacing Menu (2020),ON W ALTGELD ST FROM N LECLAIRE AVE  (5100 W) TO N LARAMIE AVE  (5200 W),"$62,956.70"
31,Street Resurfacing Menu (2020),ON W BARRY AVE FROM N KILPATRICK AVE  (4700 W) TO N CICERO AVE  (4800 W),"$19,088.44"
31,Street Resurfacing Menu (2020),ON W BARRY AVE FROM N KNOX AVE  (4630 W) TO N KILPATRICK AVE  (4700 W),"$5,547.08"
31,Street Resurfacing Menu (2020),ON W GEORGE ST FROM 4559 W TO N KOLMAR AVE  (4540 W),"$23,239.06"
31,Street Resurfacing Menu (2020),ON W NELSON ST FROM N LARAMIE AVE  (5200 W) TO N LECLAIRE AVE  (5100 W),"$55,069.77"
31,Street Resurfacing Menu (2020),ON W NELSON ST FROM N LARAMIE AVE  (5200 W) TO N LOCKWOOD AVE  (5300 W),"$45,409.36"
31,Street Resurfacing Menu (2020),ON W NEWPORT AVE FROM 4832 W TO N CICERO AVE  (4800 W); 4800-4832 W NEWPORT AVE,"$17,955.47"
31,Street Resurfacing Menu (2020),ON W WOLFRAM ST FROM N LARAMIE AVE  (5200 W) TO N LOCKWOOD AVE  (5300 W),"$59,600.31"
31,Street Resurfacing Menu (2020),ON W WOLFRAM ST FROM N LOCKWOOD AVE  (5300 W) TO N LONG AVE  (5400 W),"$59,294.81"
31,Street Speed Hump Menu (2020),ON N KILPATRICK AVE FROM W WRIGHTWOOD AVE  (2570 N) TO W DEMING PL  (2530 N),"$2,350.00"
31,Street Speed Hump Menu (2020),ON S SPRINGFIELD AVE FROM W WRIGHTWOOD AVE  (2600 N) TO W SCHUBERT AVE  (2700 N),"$4,700.00"
31,Street Speed Hump Menu (2020),ON W DRUMMOND PL FROM N LECLAIRE AVE  (5100 W) TO N LARAMIE AVE  (5200 W),"$4,700.00"
31,Street Speed Hump Menu (2020),ON W GEORGE ST FROM N LOCKWOOD AVE  (5300 W) TO N LONG AVE  (5400 W); 5300 W GEORGE ST,"$4,700.00"
31,Street Speed Hump Menu (2020),ON W HENDERSON ST FROM N LAMON AVE  (4900 W) TO N LAVERGNE AVE  (5000 W),"$4,700.00"
31,Street Speed Hump Menu (2020),ON W WELLINGTON AVE FROM N KENOSHA AVE  (4230 W) TO N LOWELL AVE  (4330 W),"$4,700.00"
