ward,item,location,cost
25,Sidewalk Menu (2021),1141-1151 W WASHINGTON BLVD,"$12,379.97"
25,Sidewalk Menu (2021),1515 W 18TH ST,"$5,314.72"
25,Sidewalk Menu (2021),1522 W 19TH ST,"$2,550.87"
25,Sidewalk Menu (2021),16-26 N MAY ST,"$12,856.10"
25,Sidewalk Menu (2021),1641 S ALLPORT ST,"$8,225.07"
25,Sidewalk Menu (2021),1812 S ALLPORT ST,"$7,544.92"
25,Sidewalk Menu (2021),1813 S RACINE AVE,"$8,895.43"
25,Sidewalk Menu (2021),1822 S BISHOP ST,"$25,369.88"
25,Sidewalk Menu (2021),1902 S CARPENTER ST,"$6,443.69"
25,Sidewalk Menu (2021),1931 W CULLERTON ST,"$22,122.52"
25,Sidewalk Menu (2021),2008 W 18TH PL,"$7,658.50"
25,Sidewalk Menu (2021),2019 S ALLPORT ST,$208.39
25,Sidewalk Menu (2021),2055 W COULTER ST,"$10,421.47"
25,Sidewalk Menu (2021),2128 W 23RD PL,"$9,887.16"
25,Sidewalk Menu (2021),2131 W 24TH ST,"$19,770.49"
25,Sidewalk Menu (2021),2227 W 23RD PL,"$19,940.23"
25,Sidewalk Menu (2021),2237 W 23RD PL,"$11,538.75"
25,Sidewalk Menu (2021),2324 W 24TH ST,"$13,541.62"
25,Sidewalk Menu (2021),2332 S CANAL ST,"$9,227.60"
25,Sidewalk Menu (2021),2338 W 22ND PL,"$13,069.39"
25,Sidewalk Menu (2021),3257 S OAKLEY AVE,"$4,571.70"
25,Sidewalk Menu (2021),919 S CARPENTER ST,"$5,086.74"
25,Street Light Piggy Back Only Menu (2021),S RACINE AVE &  W MONROE ST,"$4,200.00"
25,Street Light Residential Staggered Piggy Back Menu (2021),ON W 19TH ST FROM S ASHLAND AVE  (1600 W) TO S WOOD ST  (1800 W),"$380,000.00"
25,Street Light Residential Staggered Piggy Back Menu (2021),ON W 19TH ST FROM S THROOP ST  (1300 W) TO S BLUE ISLAND AVE  (1440 W),"$255,000.00"
25,Street Resurfacing Menu (2021),ON S CLAREMONT AVE FROM W 33RD ST  (3300 S) TO W 34TH ST  (3400 S),"$44,208.19"
25,Street Resurfacing Menu (2021),ON W CULLERTON ST FROM S HOYNE AVE  (2100 W) TO S DAMEN AVE  (2000 W),"$60,324.06"
25,Street Resurfacing Menu (2021),ON W CULLERTON ST FROM S OAKLEY AVE  (2300 W) TO S LEAVITT ST  (2200 W),"$53,198.31"
25,Street Speed Hump Menu (2021),ON S BELL AVE FROM W CERMAK RD  (2200 S) TO W 23RD ST  (2300 S),"$4,700.00"
25,Street Speed Hump Menu (2021),ON S HOYNE AVE FROM W 21ST ST  (2100 S) TO W 23RD ST  (2300 S),"$9,400.00"
25,Street Speed Hump Menu (2021),ON S JEFFERSON ST FROM S CANALPORT AVE  (1900 S) TO W CULLERTON ST  (1940 S),"$2,350.00"
25,Street Speed Hump Menu (2021),ON S JEFFERSON ST FROM W CULLERTON ST  (1940 S) TO W 20TH PL  (2020 S),"$4,700.00"
25,Street Speed Hump Menu (2021),ON S LEAVITT ST FROM W 21ST ST  (2100 S) TO W 23RD ST  (2300 S),"$9,400.00"
25,Street Speed Hump Menu (2021),ON S OAKLEY AVE FROM W CERMAK RD  (2200 S) TO W 21ST ST  (2100 S),"$4,700.00"
25,Street Speed Hump Menu (2021),ON S PAULINA ST FROM S BLUE ISLAND AVE  (2250 S) TO W 21ST ST  (2100 S),"$7,050.00"
25,Street Speed Hump Menu (2021),ON S WOLCOTT AVE FROM W 21ST ST  (2100 S) TO W CERMAK RD  (2200 S),"$4,700.00"
25,Street Speed Hump Menu (2021),ON S WOOD ST FROM W 21ST ST  (2100 S) TO W CERMAK RD  (2200 S),"$4,700.00"
25,Street Speed Hump Menu (2021),ON W 17TH ST FROM S RACINE AVE  (1200 W) TO S CARPENTER ST  (1100 W),"$7,050.00"
26,Alley Apron Menu (2021),1401 N KEELER AVE,"$14,900.33"
26,Alley Resurfacing Menu (2021),1615 N CENTRAL PARK AVE; 3524-3556 W NORTH AVE; W NORTH AVE &  N DRAKE AVE&N CENTRAL PARK AVE &  W WABANSIA AVE,"$50,253.70"
26,Alley Resurfacing Menu (2021),1700 N KARLOV AVE,"$40,615.68"
26,Alley Resurfacing Menu (2021),3503 W PIERCE AVE; W PIERCE AVE &  N ST LOUIS AVE&N CENTRAL PARK AVE &  W LE MOYNE ST,"$44,999.39"
26,Alley Resurfacing Menu (2021),3601-3625 W NORTH AVE; W NORTH AVE &  N CENTRAL PARK AVE&N MONTICELLO AVE &  W LE MOYNE ST,"$46,294.87"
26,Alley Resurfacing Menu (2021),3800 W ARMITAGE AVE; W ARMITAGE AVE &  N AVERS AVE&N HAMLIN AVE &  W DICKENS AVE,"$47,092.55"
26,Alley Resurfacing Menu (2021),N CAMPBELL AVE &  W POTOMAC AVE&W HIRSCH ST &  N MAPLEWOOD AVE,"$47,472.00"
26,Alley Resurfacing Menu (2021),N KARLOV AVE &  W NORTH AVE&N KEYSTONE AVE &  W LE MOYNE ST; 1501 N KARLOV AVE,"$37,189.48"
26,Alley Resurfacing Menu (2021),N KEDZIE AVE &  W WABANSIA AVE&W BLOOMINGDALE AVE &  N SAWYER AVE,"$48,362.92"
26,Alley Resurfacing Menu (2021),N KEYSTONE AVE &  W NORTH AVE&W WABANSIA AVE &  N PULASKI RD; 1615 N KEYSTONE AVE,"$60,303.13"
26,Alley Resurfacing Menu (2021),N LAWNDALE AVE &  W HIRSCH ST&W POTOMAC AVE &  N RIDGEWAY AVE,"$45,956.24"
26,Alley Resurfacing Menu (2021),N LOWELL AVE &  W NORTH AVE&W WABANSIA AVE &  N KILDARE AVE; 1615 N LOWELL AVE,"$50,308.28"
26,Alley Resurfacing Menu (2021),N ST LOUIS AVE &  W BLOOMINGDALE AVE&W WABANSIA AVE &  N DRAKE AVE,"$59,980.36"
26,Alley Resurfacing Menu (2021),N WASHTENAW AVE &  W LE MOYNE ST&W NORTH AVE &  N FAIRFIELD AVE,"$19,261.93"
26,Alley Resurfacing Menu (2021),ON W WABANSIA AVE FROM N PULASKI RD  (4000 W) TO N KEYSTONE AVE  (4030 W); 1700 N PULASKI RD,"$32,932.06"
26,Alley Resurfacing Menu (2021),W EVERGREEN AVE &  N CENTRAL PARK AVE&N ST LOUIS AVE &  W POTOMAC AVE,"$34,661.37"
26,Alley Resurfacing Menu (2021),W EVERGREEN AVE &  N HOMAN AVE&N ST LOUIS AVE &  W HIRSCH ST; 3400 W EVERGREEN AVE,"$39,095.30"
26,Alley Resurfacing Menu (2021),W EVERGREEN AVE &  N ROCKWELL ST&N WASHTENAW AVE &  W HIRSCH ST; 2600 W EVERGREEN AVE,"$40,090.74"
26,Alley Resurfacing Menu (2021),W HIRSCH ST &  N CENTRAL PARK AVE&N ST LOUIS AVE &  W EVERGREEN AVE,"$39,568.00"
26,Alley Resurfacing Menu (2021),W HIRSCH ST &  N KARLOV AVE&N PULASKI RD &  W KAMERLING AVE; 4016 W KAMERLING AVE,"$45,151.72"
26,Alley Resurfacing Menu (2021),W HIRSCH ST &  N ST LOUIS AVE&N CENTRAL PARK AVE &  W BEACH AVE,"$39,795.30"
26,Alley Resurfacing Menu (2021),W PIERCE AVE &  N ST LOUIS AVE&N HOMAN AVE &  W NORTH AVE; 3410 W PIERCE AVE,"$36,936.22"
26,Alley Resurfacing Menu (2021),W POTOMAC AVE &  N SPRINGFIELD AVE&N HARDING AVE &  W GRAND AVE,"$35,081.82"
26,Alley Speed Hump Menu (2021),2600 W EVERGREEN AVE; W EVERGREEN AVE &  N ROCKWELL ST&N WASHTENAW AVE &  W HIRSCH ST,$0.00
26,Alley Speed Hump Menu (2021),N ROCKWELL ST &  W CRYSTAL ST&N WASHTENAW AVE &  W DIVISION ST; 2606 W DIVISION ST,"$2,800.00"
26,Alley Speed Hump Replacement (2021),1615 N CENTRAL PARK AVE; 3524-3556 W NORTH AVE; W NORTH AVE &  N DRAKE AVE&N CENTRAL PARK AVE &  W WABANSIA AVE,$0.00
26,Alley Speed Hump Replacement (2021),1700 N KARLOV AVE,$0.00
26,Alley Speed Hump Replacement (2021),3503 W PIERCE AVE; W PIERCE AVE &  N ST LOUIS AVE&N CENTRAL PARK AVE &  W LE MOYNE ST,$0.00
26,Alley Speed Hump Replacement (2021),3601-3625 W NORTH AVE; W NORTH AVE &  N CENTRAL PARK AVE&N MONTICELLO AVE &  W LE MOYNE ST,$0.00
26,Alley Speed Hump Replacement (2021),3800 W ARMITAGE AVE; W ARMITAGE AVE &  N AVERS AVE&N HAMLIN AVE &  W DICKENS AVE,$0.00
26,Alley Speed Hump Replacement (2021),N CAMPBELL AVE &  W POTOMAC AVE&W HIRSCH ST &  N MAPLEWOOD AVE,$0.00
26,Alley Speed Hump Replacement (2021),N KEDZIE AVE &  W WABANSIA AVE&W BLOOMINGDALE AVE &  N SAWYER AVE,$0.00
26,Alley Speed Hump Replacement (2021),N KEYSTONE AVE &  W NORTH AVE&W WABANSIA AVE &  N PULASKI RD; 1615 N KEYSTONE AVE,$0.00
26,Alley Speed Hump Replacement (2021),N LAWNDALE AVE &  W HIRSCH ST&W POTOMAC AVE &  N RIDGEWAY AVE,$0.00
26,Alley Speed Hump Replacement (2021),N LOWELL AVE &  W NORTH AVE&W WABANSIA AVE &  N KILDARE AVE; 1615 N LOWELL AVE,$0.00
26,Alley Speed Hump Replacement (2021),N ST LOUIS AVE &  W BLOOMINGDALE AVE&W WABANSIA AVE &  N DRAKE AVE,$0.00
26,Alley Speed Hump Replacement (2021),N WASHTENAW AVE &  W LE MOYNE ST&W NORTH AVE &  N FAIRFIELD AVE,$0.00
26,Alley Speed Hump Replacement (2021),ON W WABANSIA AVE FROM N PULASKI RD  (4000 W) TO N KEYSTONE AVE  (4030 W); 1700 N PULASKI RD,$0.00
26,Alley Speed Hump Replacement (2021),W EVERGREEN AVE &  N HOMAN AVE&N ST LOUIS AVE &  W HIRSCH ST; 3400 W EVERGREEN AVE,$0.00
26,Alley Speed Hump Replacement (2021),W HIRSCH ST &  N CENTRAL PARK AVE&N ST LOUIS AVE &  W EVERGREEN AVE,$0.00
26,Alley Speed Hump Replacement (2021),W HIRSCH ST &  N ST LOUIS AVE&N CENTRAL PARK AVE &  W BEACH AVE,$0.00
26,Concrete Alley Menu (2021),ON W WABANSIA AVE FROM N LAWNDALE AVE  (3700 W) TO N MONTICELLO AVE  (3630 W),"$285,207.37"
26,Miscellaneous CDOT Projects (2021),1550 N MONTICELLO AVE,$660.00
26,POD Camera Relocation: Hirsch & Rockwell,N ROCKWELL ST &  W HIRSCH ST,"$1,800.00"
26,Sidewalk Menu (2021),1123 N SACRAMENTO AVE,"$5,689.13"
26,Sidewalk Menu (2021),1131 N FRANCISCO AVE; 1130 N FRANCISCO AVE; 1111 N FRANCISCO AVE,"$8,543.85"
26,Sidewalk Menu (2021),1234 N MONTICELLO AVE,"$30,481.13"
26,Sidewalk Menu (2021),1422 N KEELER AVE,"$3,070.48"
26,Sidewalk Menu (2021),1446 N KILDARE AVE; 4305 W LE MOYNE ST,"$103,262.51"
26,Sidewalk Menu (2021),1503-1507 N KEDVALE AVE,"$6,434.89"
26,Sidewalk Menu (2021),1522 N KEDZIE AVE,"$3,527.79"
26,Sidewalk Menu (2021),1736 N KEELER AVE,"$3,983.74"
26,Sidewalk Menu (2021),2053 N AVERS AVE,"$2,820.67"
26,Sidewalk Menu (2021),2144 N HAMLIN AVE,"$2,329.79"
26,Sidewalk Menu (2021),3119 W WABANSIA AVE; ON W WABANSIA AVE FROM N TROY ST  (3130 W) TO N ALBANY AVE (3100 W),"$13,214.41"
26,Sidewalk Menu (2021),3261 W PALMER ST,"$4,093.30"
26,Sidewalk Menu (2021),4255 W HIRSCH ST,"$4,551.38"
26,Sidewalk Menu (2021),ON N ST LOUIS AVE FROM W SHAKESPEARE AVE  (2130 N) TO W DICKENS AVE  (2100 N),"$10,169.89"
26,Street Light Upgrade Menu (2021),1741 N WHIPPLE ST,$500.00
26,Street Light Upgrade Menu (2021),3212 W BLOOMINGDALE AVE,"$5,000.00"
26,Street Resurfacing Menu (2021),ON W HIRSCH ST FROM N RIDGEWAY AVE  (3730 W) TO N HAMLIN AVE  (3799 W),"$22,627.75"
26,Street Resurfacing Menu (2021),ON W LE MOYNE ST FROM N CENTRAL PARK AVE  (3599 W) TO N MONTICELLO AVE  (3640 W),"$11,178.52"
26,Street Speed Hump Menu (2021),ON N AVERS AVE FROM W DICKENS AVE  (2100 N) TO W PALMER ST  (2200 N),"$4,700.00"
26,Street Speed Hump Menu (2021),ON N SACRAMENTO AVE FROM W CORTEZ ST  (1050 N) TO W THOMAS ST  (1100 N); 1045 N SACRAMENTO AVE,"$2,350.00"
26,Street Speed Hump Menu (2021),ON N TRIPP AVE FROM W NORTH AVE  (1600 N) TO W WABANSIA AVE  (1700 N),"$4,700.00"
27,1 LPR Existing Camera: 800 N Ridgeway,800 N RIDGEWAY AVE,"$10,971.00"
27,1 LPR Existing Camera - I-290 & Ashland,415 S ASHLAND AVE,"$10,971.00"
27,1 LPR No POD Camera - 1498 N Hudson,N HUDSON AVE &  W BLACKHAWK ST,"$27,410.00"
27,1 LPR No POD Camera - Chicago & Kedzie,W CHICAGO AVE &  N KEDZIE AVE,"$27,410.00"
27,1 LPR no POD Camera: Franklin & Trumbull,N TRUMBULL AVE &  W FRANKLIN BLVD N,"$27,410.00"
27,1 LPR no POD Camera - Grand & Hamlin,W GRAND AVE &  N HAMLIN AVE,"$27,410.00"
27,1 LPR No POD Camera - Oak & Cambridge,W OAK ST &  N CAMBRIDGE AVE,"$27,410.00"
27,1 LPR on Existing Camera: Halsted & Grand,N HALSTED ST &  W GRAND AVE,"$10,971.00"
27,1 LPR w/o POD Camera - I-290 & Paulina,415 S PAULINA ST,"$54,820.00"
27,1 POD Camera: Noble & Huron (Split w/ Ward 1),W HURON ST &  N NOBLE ST,"$12,388.00"
27,1 POD Camera: Ohio & Christiana,W OHIO ST &  N CHRISTIANA AVE,"$24,776.00"
27,Alley Resurfacing Menu (2021),N RIDGEWAY AVE &  W THOMAS ST&W DIVISION ST &  N LAWNDALE AVE,"$61,641.64"
27,Alley Resurfacing Menu (2021),N TRUMBULL AVE &  W OHIO ST&W FRANKLIN BLVD &  N ST LOUIS AVE,"$31,086.60"
27,Alley Speed Hump Menu (2021),N CENTRAL PARK AVE &  W OHIO ST&W HURON ST &  N MONTICELLO AVE,"$1,400.00"
27,Alley Speed Hump Replacement (2021),N RIDGEWAY AVE &  W THOMAS ST&W DIVISION ST &  N LAWNDALE AVE,$0.00
27,Concrete Alley Menu (2021),N DRAKE AVE &  W OHIO ST&W FRANKLIN BLVD N &  N CENTRAL PARK AVE,"$213,338.03"
27,Curb & Gutter Menu (2021),2201 W MONROE ST,"$19,651.72"
27,Curb & Gutter Menu (2021),ON N CROSBY ST FROM W HOBBIE ST  (1100 N) TO W ELM ST  (1150 N),"$32,983.95"
27,Miscellaneous CDOT Projects (2021),3042 W WASHINGTON BLVD,$660.00
27,Miscellaneous CDOT Projects (2021),N HALSTED ST &  W HUBBARD ST&W WASHINGTON BLVD &  N OGDEN AVE,"$50,000.00"
27,Sidewalk Menu (2021),1103 N RIDGEWAY AVE,"$3,214.67"
27,Sidewalk Menu (2021),1151 S WOOD ST,"$12,499.62"
27,Sidewalk Menu (2021),459 N HAMLIN AVE,"$54,176.56"
27,Sidewalk Menu (2021),801 N SEDGWICK ST,$428.52
27,Sidewalk Menu (2021),ON W JACKSON BLVD FROM S PAULINA ST  (1700 W) TO S ASHLAND AVE  (1600 W),"$5,498.03"
27,Street Resurfacing Menu (2021),ON N CLEAVER ST FROM 1135 N TO W DIVISION ST  (1199 N),"$85,000.00"
27,Street Resurfacing Menu (2021),ON N CROSBY ST FROM W HOBBIE ST  (1100 N) TO W ELM ST  (1150 N),"$47,072.43"
27,Street Resurfacing Menu (2021),ON N HUDSON AVE FROM W CHICAGO AVE  (800 N) TO W CHESTNUT ST  (850 N),"$9,565.17"
27,Street Resurfacing Menu (2021),ON N LAWNDALE AVE FROM 402 N TO W FERDINAND ST  (500 N),"$52,932.89"
27,Street Resurfacing Menu (2021),ON N MAY ST FROM W RANDOLPH ST  (140 N) TO W LAKE ST  (200 N),"$39,134.70"
27,Street Resurfacing Menu (2021),ON N MONTICELLO AVE FROM W CHICAGO AVE  (800 N) TO W IOWA ST  (900 N),"$49,820.65"
27,Street Resurfacing Menu (2021),ON W ADAMS ST FROM S FRANCISCO AVE  (2900 W) TO S SACRAMENTO BLVD  (3000 W),"$67,134.25"
27,Street Resurfacing Menu (2021),ON W CONGRESS PKWY FROM S CALIFORNIA AVE  (2800 W) TO S FRANCISCO AVE  (2900 W),"$55,020.54"
27,Street Resurfacing Menu (2021),ON W FERDINAND ST FROM N AVERS AVE  (3832 W) TO N MONTICELLO AVE  (3632 W),"$122,771.02"
27,Street Resurfacing Menu (2021),ON W GRENSHAW ST FROM S WOOD ST  (1800 W) TO S WOLCOTT AVE  (1900 W),"$50,038.31"
27,Street Resurfacing Menu (2021),ON W MAYPOLE AVE FROM N OAKLEY BLVD  (2300 W) TO N WESTERN AVE  (2400 W),"$22,301.95"
27,Street Resurfacing Menu (2021),ON W RACE AVE FROM N RACINE AVE  (1200 W) TO N OGDEN AVE  (1230 W),"$15,737.75"
27,Street Resurfacing Menu (2021),ON W SUPERIOR ST FROM N HALSTED ST  (800 W) TO N GREEN ST  (830 W),"$26,762.34"
27,Street Speed Hump Menu (2021),ON S HOYNE AVE FROM W ADAMS ST  (200 S) TO W JACKSON BLVD  (300 S),"$2,350.00"
27,Street Speed Hump Menu (2021),ON W GLADYS AVE FROM 2150 W TO S HOYNE AVE  (2100 W),"$2,350.00"
27,Street Speed Hump Replacement (2021),ON N MONTICELLO AVE FROM W CHICAGO AVE  (800 N) TO W IOWA ST  (900 N),$0.00
27,Street Speed Hump Replacement (2021),ON W ADAMS ST FROM S FRANCISCO AVE  (2900 W) TO S SACRAMENTO BLVD  (3000 W),$0.00
27,Street Speed Hump Replacement (2021),ON W FERDINAND ST FROM N AVERS AVE  (3832 W) TO N PULASKI RD  (3999 W),$0.00
27,Viaduct Improvement Menu (2021),1220 W AUGUSTA BLVD,"$103,481.65"
28,Alley Apron Menu (2021),1251 S ASHLAND AVE,"$39,939.80"
28,Alley Resurfacing Menu (2021),S CICERO AVE &  W JACKSON BLVD&W QUINCY ST &  S LAVERGNE AVE,"$20,279.40"
28,Alley Resurfacing Menu (2021),S LAFLIN ST &  W POLK ST&W LEXINGTON ST &  S LAFLIN ST,"$14,801.29"
28,Alley Resurfacing Menu (2021),W JACKSON BLVD &  S ALBANY AVE&S WHIPPLE ST &  W VAN BUREN ST,"$72,620.57"
28,Alley Speed Hump Replacement (2021),W JACKSON BLVD &  S ALBANY AVE&S WHIPPLE ST &  W VAN BUREN ST,$0.00
28,Concrete Alley Menu (2021),5028 W JACKSON BLVD,"$17,239.80"
28,Relocation POD Camera: 4400 W Fulton,4400 W FULTON ST,"$1,800.00"
28,Sidewalk Menu (2021),1101 S RICHMOND ST,"$2,095.88"
28,Sidewalk Menu (2021),17 N LECLAIRE AVE,"$24,270.23"
28,Sidewalk Menu (2021),310 S LEAMINGTON AVE; 324 S LEAMINGTON AVE,"$15,986.61"
28,Sidewalk Menu (2021),4523 W WILCOX ST,"$15,010.74"
28,Sidewalk Menu (2021),5065 W MADISON ST,"$7,785.20"
28,Sidewalk Menu (2021),S MAPLEWOOD AVE &  W LEXINGTON ST; 2534 W LEXINGTON ST,"$40,749.35"
28,Street Light Pole for High Definition Camera Menu (2021),S ALBANY AVE &  W FLOURNOY ST,"$3,500.00"
28,Street Light Residential Staggered Piggy Back Menu (2021),ON N KEYSTONE AVE FROM 241 N TO W WEST END AVE  (200 N); ON N KEYSTONE AVEFROM 100 N TO W WEST END AVE  (200 N); ON W WEST END AVE FROM N PULASKI RD  (4000W) TO N KOSTNER AVE  (4399 W); ON N KILDARE AVE FROM W WASHINGTON BLVD  (100 N)TO W WEST END AVE  (200 N); ON N KEELER AVE FROM W WASHINGTON BLVD  (100 N) TO WWEST END AVE  (200 N); ON N KARLOV AVE FROM W WEST END AVE  (200 N) TO W MAYPOLEAVE  (250 N); ON N KARLOV AVE FROM W WASHINGTON BLVD  (100 N) TO W WEST END AVE(200 N); ON N KOLIN AVE FROM W WEST END AVE  (200 N) TO W MAYPOLE AVE  (240 N); ON N KEELER AVE FROM W WEST END AVE  (200 N) TO W MAYPOLE AVE  (250 N),"$771,445.81"
28,Street Light Residential Staggered Piggy Back Menu (2021),ON W MAYPOLE AVE FROM N PULASKI RD  (4000 W) TO N KOSTNER AVE  (4400 W); ON NKARLOV AVE FROM W MAYPOLE AVE  (250 N) TO W LAKE ST  (300 N); ON N KEELER AVEFROM W MAYPOLE AVE  (250 N) TO W LAKE ST  (300 N); ON N KILDARE AVE FROM W MAYPOLE AVE  (250 N) TO W LAKE ST  (300 N),"$290,995.25"
28,Street Light Upgrade Menu (2021),137 S WHIPPLE ST; 147 S WHIPPLE ST; 201 S WHIPPLE ST; ON S WHIPPLE ST FROM W FIFTH AVE  (100 S) TO W JACKSON BLVD  (300 S),"$2,500.00"
28,Street Light Upgrade Menu (2021),3003 W FIFTH AVE; 3023 W FIFTH AVE,"$1,000.00"
28,Street Light Upgrade Menu (2021),ON W VAN BUREN ST FROM S CHRISTIANA AVE  (3330 W) TO S HOMAN AVE  (3400 W),"$2,500.00"
28,Street Resurfacing Menu (2021),ON S OAKLEY AVE FROM W TAYLOR ST  (1000 S) TO W OGDEN AVE  (1200 S),"$91,320.81"
28,Street Resurfacing Menu (2021),ON W FLOURNOY ST FROM S CAMPBELL AVE  (2500 W) TO S MAPLEWOOD AVE  (2540 W),"$34,677.16"
28,Street Resurfacing Menu (2021),ON W VAN BUREN ST FROM S LEAMINGTON AVE  (5100 W) TO S LARAMIE AVE  (5200 W),"$29,482.09"
29,1 POD Camera + Existing LPR: 1300-1400 N Mayfield,1300 N MAYFIELD AVE,"$35,747.00"
29,Alley Apron Menu (2021),2815 N MONT CLARE AVE,"$34,514.39"
29,Alley Resurfacing Menu (2021),N AUSTIN BLVD &  W AUGUSTA BLVD&W THOMAS ST &  N MASON AVE,"$35,629.46"
29,Alley Resurfacing Menu (2021),N NASHVILLE AVE &  W WABANSIA AVE&W NORTH AVE &  N NATOMA AVE,"$52,996.64"
29,Alley Resurfacing Menu (2021),N OAK PARK AVE &  W WABANSIA AVE&W NORTH AVE &  N RUTHERFORD AVE; 1645 N OAK PARK AVE,"$43,358.61"
29,Alley Resurfacing Menu (2021),S CENTRAL AVE &  W VAN BUREN ST&W CONGRESS PKWY &  S LOTUS AVE,"$54,587.55"
29,Alley Resurfacing Menu (2021),S LAVERGNE AVE &  W POLK ST; W POLK ST &  S LAVERGNE AVE&S CICERO AVE &  W ARTHINGTON ST,"$66,900.17"
29,Alley Resurfacing Menu (2021),S LOTUS AVE &  W ADAMS ST&W QUINCY ST &  S LOCKWOOD AVE; 5400 W QUINCY ST,"$70,025.15"
29,Alley Resurfacing Menu (2021),W BELMONT AVE &  N NEVA AVE&N NOTTINGHAM AVE &  W BARRY AVE; 7117 W BELMONT AVE,"$24,739.37"
29,Alley Speed Hump Menu (2021),N CENTRAL AVE &  W CHICAGO AVE&W HURON ST &  N PARKSIDE AVE,"$2,100.00"
29,Alley Speed Hump Menu (2021),N NARRAGANSETT AVE &  W WABANSIA AVE&W NORTH AVE &  N MOBILE AVE,"$1,400.00"
29,Alley Speed Hump Replacement (2021),N NASHVILLE AVE &  W WABANSIA AVE&W NORTH AVE &  N NATOMA AVE,$0.00
29,Alley Speed Hump Replacement (2021),N OAK PARK AVE &  W WABANSIA AVE&W NORTH AVE &  N RUTHERFORD AVE; 1645 N OAK PARK AVE,$0.00
29,Alley Speed Hump Replacement (2021),S CENTRAL AVE &  W VAN BUREN ST&W CONGRESS PKWY &  S LOTUS AVE,$0.00
29,Alley Speed Hump Replacement (2021),S LOTUS AVE &  W ADAMS ST&W QUINCY ST &  S LOCKWOOD AVE; 5400 W QUINCY ST,$0.00
29,Alley Speed Hump Replacement (2021),W BELMONT AVE &  N NEVA AVE&N NOTTINGHAM AVE &  W BARRY AVE; 7117 W BELMONT AVE,$0.00
29,Austin Town Hall Park Fitness Course,5610 W LAKE ST,"$60,000.00"
29,Bollard Menu (2021),1212 N MENARD AVE,"$6,201.49"
29,Bollard Menu (2021),7107 W BELMONT AVE,"$7,990.96"
29,Curb & Gutter Menu (2021),1040 S MONITOR AVE,"$5,349.11"
29,Curb & Gutter Menu (2021),5849 W ARTHINGTON ST,"$15,987.07"
29,Curb & Gutter Menu (2021),6944 W ARMITAGE AVE,"$9,467.40"
29,Diagonal Parking Menu (2021),N HARLEM AVE &  W ALTGELD ST,"$41,522.71"
29,Miscellaneous CDOT Projects (2021),1105 N MASSASOIT AVE,$150.00
29,Miscellaneous CDOT Projects (2021),1107 N MASSASOIT AVE,$150.00
29,Miscellaneous CDOT Projects (2021),ON N HARLEM AVE FROM W NORTH AVE  (1600 N) TO W MEDILL AVE  (2340 N),"$12,000.00"
29,Miscellaneous CDOT Projects (2021),ON W NORTH AVE FROM N AUSTIN AVE  (6000 W) TO N HARLEM AVE  (7200 W),"$12,000.00"
29,Mural at N. Central Avenue and W Lake Street w/ DCASE,N CENTRAL AVE &  W LAKE ST,"$15,000.00"
29,Sidewalk Menu (2021),1200 N MENARD AVE,"$3,458.68"
29,Sidewalk Menu (2021),1231 N AUSTIN BLVD,"$3,676.55"
29,Sidewalk Menu (2021),1328 N MENARD AVE,"$4,962.08"
29,Sidewalk Menu (2021),1709 N SAYRE AVE,"$4,855.48"
29,Sidewalk Menu (2021),1843 N NORMANDY AVE,"$2,734.99"
29,Sidewalk Menu (2021),1854 N SAYRE AVE,"$10,062.98"
29,Sidewalk Menu (2021),2543 N NORDICA AVE,"$7,113.92"
29,Sidewalk Menu (2021),2641-2651 N MONT CLARE AVE,"$24,621.79"
29,Sidewalk Menu (2021),2700 N NORDICA AVE,"$38,708.98"
29,Sidewalk Menu (2021),3331 N NEVA AVE,"$5,919.80"
29,Sidewalk Menu (2021),4801 W FLOURNOY ST,"$23,273.00"
29,Sidewalk Menu (2021),5800-5999 W ADAMS BLVD,"$64,775.45"
29,Sidewalk Menu (2021),6450 W BLOOMINGDALE AVE,"$5,580.84"
29,Sidewalk Menu (2021),6801 W SHAKESPEARE AVE,"$34,534.96"
29,Sidewalk Menu (2021),6821 W SHAKESPEARE AVE,"$2,505.84"
29,Sidewalk Menu (2021),6849 W BELDEN AVE; W BELDEN AVE &  N NEWLAND AVE,"$39,471.13"
29,Sidewalk Menu (2021),7000-7004 W DIVERSEY AVE,"$48,889.47"
29,Sidewalk Menu (2021),7023 W WOLFRAM ST,"$2,399.65"
29,Sidewalk Menu (2021),929 S MASON AVE,"$3,309.93"
29,Sidewalk Menu (2021),N NEWLAND AVE &  W PALMER ST; 6928 W PALMER ST,"$21,249.54"
29,Sidewalk Menu (2021),ON N NATCHEZ AVE FROM W WABANSIA AVE  (1700 N) TO W BLOOMINGDALE AVE  (1800 N),"$24,016.66"
29,Sidewalk Menu (2021),W RACE AVE &  N PARKSIDE AVE,"$60,000.00"
29,Street Bump Outs Menu (2021),ON W POLK ST FROM 4900 W TO S CICERO AVE  (4800 W); W POLK ST &  S CICERO AVE,"$14,527.37"
29,Street Cul-de-Sac Menu (2021),ON N MASON AVE FROM W MADISON ST  (0 S) TO W WASHINGTON BLVD  (100 N),"$9,265.00"
29,Street Light Upgrade Menu (2021),125 S AUSTIN BLVD,$500.00
29,Street Light Upgrade Menu (2021),1812 N AUSTIN AVE,$500.00
29,Street Light Upgrade Menu (2021),21 S MASON AVE,$159.77
