,ward,type,location,year,est_cost,id,intersection_1,intersection_2,intersection_3,intersection_4,lat_1,lon_1,query_1,lat_2,lon_2,query_2,lat_3,lon_3,query_3,lat_4,lon_4,query_4
4629,49,W Alley Resurfacing Menu (1-1)  S,PRATT BLVD & N LAKEWOOD AVE & W COLUMBIA AVE & N HERIDAN RD,2019,39174.73,39623,N LAKEWOOD AVE & W COLUMBIA AVE,N HERIDAN RD & W COLUMBIA AVE,,,42.00449063000008,-87.66360754099998,census,42.0046089,-87.6608512,google,,,,,,
4630,1,Alley Resurface Menu,N WOOD ST & N HERMITAGE AV & N MILWAUKEE AV & RAILROAD TRACKS,2008,12094.0,226,N WOOD ST & N MILWAUKEE AV,N HERMITAGE AV & N MILWAUKEE AV,,,41.9064805,-87.6713726,google,41.9059877,-87.6705955,google,,,,,,
4631,16,Alley Speed Hump Menu,W 49 ST & W 50 ST & DEAD END & N HOYNE AV,2010,1650.0,13265,N HOYNE AV & W 49th ST,N HOYNE AV & W 50th ST,,,41.803924,-87.677002,google,41.8021018,-87.6769558,google,,,,,,
4632,2,Alley Speed Hump Menu,W GLADYS AV & W VAN BUREN ST & N HOYNE AV & N HOYNE AV,2010,2100.0,1655,N HOYNE AV & W GLADYS AV,N HOYNE AV & W VAN BUREN ST,,,41.8769421,-87.6789901,google,41.8759664,-87.6961529,google,,,,,,
4633,37,Alley Resurface Menu,"N KARLOV AV & DEAD END & W HIRSCH ST & W GRAND AV8 ,065",2008,18065.0,29981,N KARLOV AV & W HIRSCH ST,"N KARLOV AV & W GRAND AV8 ,065",,,41.906244583000046,-87.72885835199997,census,41.9071613,-87.7288849,google,,,,,,
4634,39,Alley Speed Hump Menu,N CICERO AV & N KEATING AV & DEAD END & N CALDWELL AV,2006,1000.0,31350,N CICERO AV & N CALDWELL AV,N KEATING AV & N CALDWELL AV,,,41.9887455,-87.7483225,google,41.98819400600007,-87.74710060099994,census,,,,,,
4635,39,Alley Speed Hump Menu,N KEATING AV & W FOSTER AV & W FOSTER AV & W WINNEMAC AV,2005,2625.0,31315,N KEATING AV & W FOSTER AV,N KEATING AV & W WINNEMAC AV,,,41.9753543,-87.7469744,google,41.9650493,-87.7460809,google,,,,,,
4636,33,Alley Speed Hump Menu,N SPAULDING AV & N KEDZIE AV & W EASTWOOD AV & L-TRACK,2005,2625.0,26513,N SPAULDING AV & W EASTWOOD AV,N KEDZIE AV & W EASTWOOD AV,,,41.96556606100006,-87.71082915699998,census,41.9655986,-87.7083752,google,,,,,,
4637,46,Alley Speed Hump Menu,W BUENA AV & W IRVING PARK DR & N KENMORE AV & DEAD END,2007,2500.0,36822,N KENMORE AV & W BUENA AV,N KENMORE AV & W IRVING PARK DR,,,41.95862371500005,-87.65624310699997,census,41.95446313200006,-87.65613456999995,census,,,,,,
4638,46,Concrete Alley Menu,W LELAND AVE & N WINTHROP AVE & N KENMORE AVE & N KENMORE AVE,2012,197000.0,36964,N WINTHROP AVE & W LELAND AVE,N KENMORE AVE & W LELAND AVE,,,41.967230294000046,-87.65753751099999,census,41.96724637300008,-87.65620290799995,census,,,,,,
4639,31,Alley Resurface Menu,W SCHOOL ST & W HENDERSON ST & N KILDARE AV & RAILROAD TRACKS,2005,13611.0,24809,N KILDARE AV & W SCHOOL ST,N KILDARE AV & W HENDERSON ST,,,41.9408122,-87.7346142,google,41.94172812900007,-87.73464698999999,census,,,,,,
4640,31,Alley Resurface Menu,N KILDARE AV & W SCHOOL ST & W HENDERSON ST & W HENDERSON ST,2010,2777.0,25144,N KILDARE AV & W SCHOOL ST,N KILDARE AV & W HENDERSON ST,,,41.9408122,-87.7346142,google,41.94172812900007,-87.73464698999999,census,,,,,,
4641,31,Alley Resurface Menu,N KILDARE AV & DEAD END & W MELROSE ST & W SCHOOL ST,2009,21472.0,25080,N KILDARE AV & W MELROSE ST,N KILDARE AV & W SCHOOL ST,,,41.93990712000004,-87.73459875099996,census,41.9408122,-87.7346142,google,,,,,,
4642,35,Alley Resurfacing Menu,N TRIPP AVE & W CORTLAND ST & W CORTLAND ST & N KILDARE AVE,2021,17560.29,28870,N TRIPP AVE & W CORTLAND ST,N KILDARE AVE & W CORTLAND ST,,,41.91526923000004,-87.73260488699998,census,41.91525315000007,-87.73382291299998,census,,,,,,
4643,35,Alley Resurface Menu,W CORTLAND ST & RAILROAD TRACKS & N ST LOUIS AV & N KIMBALL AV,2010,930.0,28374,N ST LOUIS AV & W CORTLAND ST,N KIMBALL AV & W CORTLAND ST,,,41.91550640300005,-87.71347826299996,census,41.91552650300008,-87.71185824899999,census,,,,,,
4644,39,Alley Resurfacing Menu,N BERNARD ST & W CARMEN AVE & N KIMBALL AVE & W CARMEN AVE,2015,34465.0,31737,N BERNARD ST & W CARMEN AVE,N KIMBALL AVE & W CARMEN AVE,,,41.97256066500006,-87.71470030899997,census,41.972769699000025,-87.71348228299996,census,,,,,,
4645,39,Alley Resurface Menu,N KOSTNER AV & RAILROAD TRACKS & W HOLLYWOOD AV & W BRYN MAWR AV,2009,26706.0,31490,N KOSTNER AV & W HOLLYWOOD AV,N KOSTNER AV & W BRYN MAWR AV,,,41.98451982900008,-87.73834930599998,census,41.98271490000008,-87.73830508699996,census,,,,,,
4646,31,Alley Resurface Menu,W ARMITAGE AV & N KOSTNER AV & W CORTLAND ST & W CORTLAND ST,2010,30943.0,25138,N KOSTNER AV & W ARMITAGE AV,N KOSTNER AV & W CORTLAND ST,,,41.91704602000004,-87.73632730299994,census,41.91522903100008,-87.73627102399996,census,,,,,,
4647,46,Curb/Gutter Menu,N LAKE SHORE & W DR & W WAVELAND AV (3730 N) & W WAVELAND AV (3730 N),2011,102357.0,36938,N LAKE SHORE & W DR,N LAKE SHORE & W WAVELAND AV (3730 N),,,41.9361968,-87.636788,google,41.9482934,-87.7195967,google,,,,,,
4648,31,Alley Resurface Menu,N LAMON AV & N LAMON AV & W DIVERSEY AV & W PARKER AV,2009,704.0,25082,N LAMON AV & W DIVERSEY AV,N LAMON AV & W PARKER AV,,,41.93150153500005,-87.74905426599997,census,41.9306009,-87.7490173,google,,,,,,
4649,31,Alley Resurface Menu,N LAMON AV & N LAMON AV & W DIVERSEY AV & W WOLFRAM ST,2009,833.0,25081,N LAMON AV & W DIVERSEY AV,N LAMON AV & W WOLFRAM ST,,,41.93150153500005,-87.74905426599997,census,41.932414050000034,-87.74908240499997,census,,,,,,
4650,37,Alley Speed Hump Menu,N LARAMIE AVE & W HIRSCH ST & N LARAMIE AVE & W LE MOYNE ST,2015,700.0,30240,N LARAMIE AVE & W HIRSCH ST,N LARAMIE AVE & W LE MOYNE ST,,,41.90587877300004,-87.75585993599998,census,41.90768772300004,-87.75590013399994,census,,,,,,
4651,43,Concrete Alley Menu,N LINCOLN AV & N LINCOLN AV & W BELDEN AV & N LARRABEE ST,2010,105000.0,34608,N LINCOLN AV & W BELDEN AV,N LARRABEE ST & W BELDEN AV,,,41.92367079500008,-87.64627378599994,census,41.9077367,-87.643322,google,,,,,,
4652,39,Concrete Alley Menu,N LAWNDALE AV & W GLENLAKE AV & W PETERSON AV & W PETERSON AV,2009,120000.0,31498,N LAWNDALE AV & W GLENLAKE AV,N LAWNDALE AV & W PETERSON AV,,,41.9919538,-87.7214026,google,41.99023208900008,-87.72135322199995,census,,,,,,
4653,32,Alley Resurface Menu,W BARRY AV & W BARRY AV & N CLYBOURN AV & N LEAVITT ST,2009,6753.0,25917,N CLYBOURN AV & W BARRY AV,N LEAVITT ST & W BARRY AV,,,41.93766804200004,-87.68557622499998,census,41.93769216200008,-87.68315223299999,census,,,,,,
4654,32,Concrete Alley Menu,N GREENVIEW AV & N GREENVIEW AV & N LINCOLN AV & W WELLINGTON AV,2010,65000.0,25982,N GREENVIEW AV & W WELLINGTON AV,N LINCOLN AV & W WELLINGTON AV,,,41.93608420700008,-87.66611594999995,census,41.9361388,-87.663677,google,,,,,,
4655,43,Concrete Alley Menu,N CLARK ST & W WISCONSIN ST & N LINCOLN PARK & N CLARK ST,2015,245000.0,34935,N CLARK ST & W WISCONSIN ST,N LINCOLN PARK & W WISCONSIN ST,,,41.91657971300003,-87.63494574399994,census,41.9165779,-87.6355091,google,,,,,,
4656,31,Alley Resurface Menu,W BARRY AV & W WELLINGTON AV & N LOWELL AV & RAILROAD TRACKS,2010,25103.0,25129,N LOWELL AV & W BARRY AV,N LOWELL AV & W WELLINGTON AV,,,41.93716957600003,-87.73596551299994,census,41.93535258700007,-87.73590521499995,census,,,,,,
4657,31,Alley Resurface Menu,W NELSON ST & W WELLINGTON AV & N LOWELL AV & RAILROAD TRACKS,2010,36548.0,25130,N LOWELL AV & W NELSON ST,N LOWELL AV & W WELLINGTON AV,,,41.9362584,-87.7359313,google,41.93535258700007,-87.73590521499995,census,,,,,,
4658,30,Alley Resurfacing Menu,N MAJOR AVE & W WELLINGTON AVE & W BARRY AVE & N MAJOR AVE,2020,18744.25,42182,N MAJOR AVE & W WELLINGTON AVE,N MAJOR AVE & W BARRY AVE,,,41.93489834000008,-87.76879995299998,census,41.9367056,-87.7688509,google,,,,,,
4659,33,Alley Speed Hump Menu,W MONTROSE AV & W AGATITE AV & N MANOR AV & N MANOR AV,2005,3500.0,26517,N MANOR AV & W MONTROSE AV,N MANOR AV & W AGATITE AV,,,41.9612613,-87.6972354,google,41.96216925600004,-87.69726605699998,census,,,,,,
4660,33,Concrete Alley Menu,W GIDDINGS ST & W LELAND AV & N MANOR AV & DEAD END,2008,11970.0,26662,N MANOR AV & W GIDDINGS ST,N MANOR AV & W LELAND AV,,,41.96758806400004,-87.70245975199998,census,41.9666728,-87.7015402,google,,,,,,
4661,33,Concrete Alley Menu,W WILSON AV & W WINDSOR AV & N MANOR AV & DEAD END,2008,37854.0,26661,N MANOR AV & W WILSON AV,N MANOR AV & W WINDSOR AV,,,41.9647741,-87.699619,google,41.963925947000064,-87.69876145599994,census,,,,,,
4662,49,Alley Speed Hump Menu,W JUNEWAY TR & N ASHLAND AV & N MARSHFIELD AV & CITY LIMITS,2006,1000.0,39089,N ASHLAND AV & W JUNEWAY TR,N MARSHFIELD AV & W JUNEWAY TR,,,42.0224962,-87.6707831,google,42.02252786400004,-87.67188046899997,census,,,,,,
4663,32,Concrete Alley Menu,W ALTGELD ST & W WRIGHTWOOD AV & N MARSHFIELD AV & DEAD END,2009,72000.0,25927,N MARSHFIELD AV & W ALTGELD ST,N MARSHFIELD AV & W WRIGHTWOOD AV,,,41.92694700300007,-87.66942431799998,census,41.92875997200008,-87.66948863599998,census,,,,,,
4664,30,Alley Resurfacing Menu,N PULASKI RD & W BELMONT AVE & N MILWAUKEE AVE & W BELMONT AVE,2019,17415.59,42154,N PULASKI RD & W BELMONT AVE,N MILWAUKEE AVE & W BELMONT AVE,,,41.93909510200007,-87.72718205899997,census,41.93913530100008,-87.72391791099994,census,,,,,,
4665,29,Alley Speed Hump Menu,W NORTH AVE & N NARRAGANSETT AVE & N MOBILE AVE & W NORTH AVE,2012,1400.0,23339,N NARRAGANSETT AVE & W NORTH AVE,N MOBILE AVE & W NORTH AVE,,,41.9091481,-87.7850007,google,41.90917106100005,-87.78335194499994,census,,,,,,
4666,39,Alley Speed Hump Menu,N LAWNDALE AV & N MONTICELLO AV & W ARGYLE ST & DEAD END,2008,1050.0,31426,N LAWNDALE AV & W ARGYLE ST,N MONTICELLO AV & W ARGYLE ST,,,41.97196572100006,-87.72079445799994,census,41.97197778100008,-87.71957241199999,census,,,,,,
4667,33,Alley Speed Hump Menu,N ELSTON AV & N MONTICELLO AV & W BELLE PLAINE AV & W BELLE PLAINE AV,2008,500.0,26655,N ELSTON AV & W BELLE PLAINE AV,N MONTICELLO AV & W BELLE PLAINE AV,,,41.9555327,-87.7218118,google,41.95559272000003,-87.71909002599995,census,,,,,,
4668,33,Alley Speed Hump Menu,N ELSTON AV & N MONTICELLO AV & W BELLE PLAINE AV & W BELLE PLAINE AV,2008,1000.0,26657,N ELSTON AV & W BELLE PLAINE AV,N MONTICELLO AV & W BELLE PLAINE AV,,,41.9555327,-87.7218118,google,41.95559272000003,-87.71909002599995,census,,,,,,
4669,1,Alley Resurface Menu,N PAULINA ST & N MOORMAN ST & N MILWAUKEE AVE & N PAULINA ST,2011,3768.0,378,N PAULINA ST & N MILWAUKEE AVE,N MOORMAN ST & N MILWAUKEE AVE,,,41.9052542,-87.6694414,google,41.9049372,-87.6705023,google,,,,,,
4670,33,Alley Resurfacing Menu,N CALIFORNIA AVE & N MOZART ST & W WELLINGTON AVE & DEAD END,2012,37959.0,26789,N CALIFORNIA AVE & W WELLINGTON AVE,N MOZART ST & W WELLINGTON AVE,,,41.935744,-87.6977133,google,41.93574251600006,-87.69894636999999,census,,,,,,
4671,38,Alley Resurfacing Menu,W LAWRENCE AVE & W GIDDINGS ST & N NARRAGANSETT AVE & DEAD END,2012,9540.0,30882,N NARRAGANSETT AVE & W LAWRENCE AVE,N NARRAGANSETT AVE & W GIDDINGS ST,,,41.96748756700004,-87.78674472999995,census,41.96654289300005,-87.78674070999995,census,,,,,,
4672,36,Alley Speed Hump Menu,N NEENAH AV & N NEENAH AV & W CORNELIA AV & W ADDISON ST,2006,1000.0,29045,N NEENAH AV & W CORNELIA AV,N NEENAH AV & W ADDISON ST,,,41.94376219200007,-87.78990838099998,census,41.94559928000007,-87.78998475899994,census,,,,,,
4673,36,Alley Speed Hump Menu,N NEWLAND AV & DEAD END & W ROSCOE ST & W SCHOOL ST,2009,1050.0,29218,N NEWLAND AV & W ROSCOE ST,N NEWLAND AV & W SCHOOL ST,,,41.9417571,-87.7995221,google,41.9399172,-87.7994634,google,,,,,,
4674,36,Alley Speed Hump Menu,W PALMER & DEAD END & N SAYRE AVE & N NEWLAND AVE,2012,700.0,29311,N SAYRE AVE & W PALMER,N NEWLAND AVE & W PALMER,,,41.91990416000005,-87.80062540099999,census,41.91989612000003,-87.79881645199998,census,,,,,,
4675,41,Alley Speed Hump Menu,N ODELL AV & N OCTAVIA AV & W FITCH AV & DEAD END,2007,500.0,32838,N ODELL AV & W FITCH AV,N OCTAVIA AV & W FITCH AV,,,42.01070135600003,-87.81094043199994,census,42.01074959400006,-87.80910334299995,census,,,,,,
4676,41,Alley Resurface Menu,W DEVON AV & N AVONDALE AV & N OGALLAH AV & RAILROAD TRACKS,2007,6814.0,32837,N AVONDALE AV & W DEVON AV,N OGALLAH AV & W DEVON AV,,,41.9971339,-87.8104029,google,42.0000945,-87.8135254,google,,,,,,
4677,36,Alley Speed Hump Menu,W IRVING PARK DR & N OLEANDER AV & N OLCOTT AV & N OLCOTT AV,2005,5250.0,28987,N OLEANDER AV & W IRVING PARK DR,N OLCOTT AV & W IRVING PARK DR,,,41.95256574500007,-87.81584871399997,census,41.95259790400007,-87.81463068899996,census,,,,,,
4678,41,Alley Resurface Menu,N ORIOLE AV & W IBSEN ST & N OTTAWA AV & DEAD END,2005,14203.0,32723,N ORIOLE AV & W IBSEN ST,N OTTAWA AV & W IBSEN ST,,,42.005994068000064,-87.81644767799997,census,42.00597396800004,-87.81762148499996,census,,,,,,
4679,38,Alley Resurfacing Menu,N CENTRAL AVE & N PARKSIDE AVE & DEAD END & W BELLE PLAINE AVE,2013,11854.0,30923,N CENTRAL AVE & W BELLE PLAINE AVE,N PARKSIDE AVE & W BELLE PLAINE AVE,,,41.9549988,-87.7670726,google,41.95499375700007,-87.76828138699994,census,,,,,,
4680,1,Alley Resurface Menu,N HERMITAGE AV & N PAULINA ST & N MILWAUKEE AV & RAILROAD TRACKS,2008,19792.0,228,N HERMITAGE AV & N MILWAUKEE AV,N PAULINA ST & N MILWAUKEE AV,,,41.9059877,-87.6705955,google,41.9052542,-87.6694414,google,,,,,,
4681,49,N Alley Resurfacing Menu  J,HERMITAGE AVE & W JONQUIL TER & N PAULINA ST & W UNEWAY TER,2019,26018.23,39626,N PAULINA ST & W JONQUIL TER,N PAULINA ST & W UNEWAY TER,,,42.02117718200003,-87.67307437499994,census,42.022517,-87.6730381,google,,,,,,
4682,30,Alley Resurface Menu,N HARDING AV & N PULASKI RD & W CORTLAND ST & RAILROAD TRACKS,2007,10520.0,23923,N HARDING AV & W CORTLAND ST,N PULASKI RD & W CORTLAND ST,,,41.91536168700003,-87.72528065199998,census,41.91534560800005,-87.72650671799994,census,,,,,,
4683,39,Alley Resurface Menu,W MONTROSE AV & N ELSTON AV & N PULASKI RD & N ELSTON AV,2010,10294.0,31543,N ELSTON AV & W MONTROSE AV,N PULASKI RD & W MONTROSE AV,,,41.960927111000046,-87.72969046899999,census,41.96094721000003,-87.72782524099995,census,,,,,,
4684,48,Alley Resurfacing Menu,N MAGNOLIA AVE & W HOLLYWOOD AVE & N RIDGE AVE & N MAGNOLIA AVE,2022,5542.83,43494,N MAGNOLIA AVE & W HOLLYWOOD AVE,N RIDGE AVE & W HOLLYWOOD AVE,,,41.9854064,-87.6614122,google,41.98554892100003,-87.66319751199995,census,,,,,,
4685,35,Alley Speed Hump Menu,W WRIGHTWOOD & N LAWNDALE & N RIDGEWAY & W WRIGHTWOOD,2005,875.0,28104,N LAWNDALE & W WRIGHTWOOD,N RIDGEWAY & W WRIGHTWOOD,,,41.928225327000064,-87.71953221399997,census,41.92820924700004,-87.72075425899999,census,,,,,,
4686,39,Alley Resurface Menu,N HAMLIN AV & N RIDGEWAY AV & W CARMEN AV & DEAD END,2009,4389.0,31491,N HAMLIN AV & W CARMEN AV,N RIDGEWAY AV & W CARMEN AV,,,41.97375,-87.7232808,google,41.9714887,-87.8430632,google,,,,,,
4687,26,Alley Resurface Menu,N RIDGEWAY AV & RAILROAD TRACKS & W LE MOYNE ST & W NORTH AV,2005,4460.0,20904,N RIDGEWAY AV & W LE MOYNE ST,N RIDGEWAY AV & W NORTH AV,,,41.9081252,-87.7203866,google,41.9099951,-87.7204517,google,,,,,,
4688,49,Alley Resurfacing Menu,N SHERIDAN RD & N EASTLAKE TER & N SHERIDAN RD & N ROGERS AVE,2018,36615.24,39580,N EASTLAKE TER & N SHERIDAN RD,N ROGERS AVE & N SHERIDAN RD,,,42.02267258000006,-87.66583053799997,census,42.02027270800005,-87.66634106399994,census,,,,,,
4689,49,Alley Resurfacing Menu,N HONORE ST & W CHASE AVE & N ROGERS AVE & N HONORE ST,2018,12519.24,43526,N HONORE ST & W CHASE AVE,N ROGERS AVE & W CHASE AVE,,,42.01373637100005,-87.67669227399995,census,42.01365597300003,-87.68027801399995,census,,,,,,
4690,33,Alley Speed Hump Menu,N FRANCISCO AV & N SACRAMENTO AV & W EASTWOOD AV & DEAD END,2009,1575.0,26701,N FRANCISCO AV & W EASTWOOD AV,N SACRAMENTO AV & W EASTWOOD AV,,,41.9656493,-87.7010489,google,41.9656263,-87.7034715,google,,,,,,
4691,40,Alley Speed Hump Menu,N LINCOLN AV & N LINCOLN AV & N SACRAMENTO AV & W PETERSON AV,2007,1000.0,32120,N LINCOLN AV & W PETERSON AV,N SACRAMENTO AV & W PETERSON AV,,,41.99039690500007,-87.70736803399996,census,41.9904187,-87.7042504,google,,,,,,
4692,27,Concrete Alley Menu,N SANGAMON ST & DEAD END & W WASHINGTON BLVD & W MADISON ST,2012,78000.0,21958,N SANGAMON ST & W WASHINGTON BLVD,N SANGAMON ST & W MADISON ST,,,41.8830801,-87.6509156,google,41.88171925000006,-87.65086449799998,census,,,,,,
4693,32,Concrete Alley Menu,W ARMITAGE AVE & W ARMITAGE AVE & N MAUD AVE & N SEMINARY AVE,2011,42000.0,26042,N MAUD AVE & W ARMITAGE AVE,N SEMINARY AVE & W ARMITAGE AVE,,,41.9171808,-87.7271101,google,41.91807109200005,-87.65579287999998,census,,,,,,
4694,49,Alley Resurface Menu,N SHERIDAN RD & W NORTH SHORE AV & W ALBION AV & DEAD END,2010,2980.0,39230,N SHERIDAN RD & W NORTH SHORE AV,N SHERIDAN RD & W ALBION AV,,,42.0035372,-87.6608341,google,42.0025446,-87.6607931,google,,,,,,
4695,49,Alley Resurface Menu,N SHERIDAN RD & W NORTH SHORE AV & W COLUMBIA AV & DEAD END,2010,5102.0,39231,N SHERIDAN RD & W NORTH SHORE AV,N SHERIDAN RD & W COLUMBIA AV,,,42.0035372,-87.6608341,google,42.00461926600008,-87.66084989799998,census,,,,,,
4696,49,Alley Resurfacing Menu,W NORTH SHORE AVE & N SHERIDAN RD & W COLUMBIA AVE & N SHERIDAN RD,2018,32677.365,43529,N SHERIDAN RD & W NORTH SHORE AVE,N SHERIDAN RD & W COLUMBIA AVE,,,42.0035372,-87.6608341,google,42.00461926600008,-87.66084989799998,census,,,,,,
4697,49,Alley Resurface Menu,W JARVIS AV & W FARGO AV & N SHERIDAN RD & LAKE MICHIGAN,2006,20560.0,39085,N SHERIDAN RD & W JARVIS AV,N SHERIDAN RD & W FARGO AV,,,42.0161051,-87.6651023,google,42.0171561,-87.665407,google,,,,,,
4698,49,Alley Resurfacing Menu,W BIRCHWOOD AVE & N SHERIDAN RD & W FARGO AVE & N SHERIDAN RD,2015,28347.0,39438,N SHERIDAN RD & W BIRCHWOOD AVE,N SHERIDAN RD & W FARGO AVE,,,42.0181987,-87.665718,google,42.0171561,-87.665407,google,,,,,,
4699,49,Alley Resurface Menu,N SHERIDAN RD & DEAD END & W PRATT BLVD & W FARWELL AVE,2007,30614.0,39116,N SHERIDAN RD & W PRATT BLVD,N SHERIDAN RD & W FARWELL AVE,,,42.00554384000003,-87.66091823599999,census,42.006769906000045,-87.66129208599995,census,,,,,,
4700,49,Alley Resurface Menu,W LUNT AVE & W GREENLEAF AVE & N SHERIDAN RD & DEAD END,2007,32607.0,39118,N SHERIDAN RD & W LUNT AVE,N SHERIDAN RD & W GREENLEAF AVE,,,42.00918585800008,-87.66208802299997,census,42.01040388400003,-87.66248197199997,census,,,,,,
4701,49,Alley Resurfacing Menu,W FARGO AVE & N SHERIDAN RD & W JARVIS AVE & N SHERIDAN RD,2015,40257.0,39440,N SHERIDAN RD & W FARGO AVE,N SHERIDAN RD & W JARVIS AVE,,,42.0171561,-87.665407,google,42.0161051,-87.6651023,google,,,,,,
4702,49,Alley Resurfacing Menu,W SHERWIN AVE & N SHERIDAN RD & W JARVIS AVE & N SHERIDAN RD,2018,3897.29,39576,N SHERIDAN RD & W SHERWIN AVE,N SHERIDAN RD & W JARVIS AVE,,,42.01502273500006,-87.66468888999998,census,42.0161051,-87.6651023,google,,,,,,
4703,49,Alley Resurfacing Menu,N SHERIDAN RD & W FARWELL AVE & N SHERIDAN RD & W LUNT AVE,2017,44267.8,39537,N SHERIDAN RD & W FARWELL AVE,N SHERIDAN RD & W LUNT AVE,,,42.006769906000045,-87.66129208599995,census,42.00918585800008,-87.66208802299997,census,,,,,,
4704,49,Alley Speed Hump Menu,N SHERIDAN RD & DEAD END & W FARWELL AV & W MORSE AV,2008,500.0,39163,N SHERIDAN RD & W FARWELL AV,N SHERIDAN RD & W MORSE AV,,,42.006769906000045,-87.66129208599995,census,42.00797989200004,-87.66169005399996,census,,,,,,
4705,49,Alley Speed Hump Menu,N SHERIDAN RD & W FARWELL AVE & N SHERIDAN RD & W MORSE AVE,2014,700.0,39407,N SHERIDAN RD & W FARWELL AVE,N SHERIDAN RD & W MORSE AVE,,,42.006769906000045,-87.66129208599995,census,42.00797989200004,-87.66169005399996,census,,,,,,
4706,49,Alley Resurfacing Menu,N SHERIDAN RD & W LUNT AVE & N SHERIDAN RD & W MORSE AVE,2013,14490.0,39354,N SHERIDAN RD & W LUNT AVE,N SHERIDAN RD & W MORSE AVE,,,42.00918585800008,-87.66208802299997,census,42.00797989200004,-87.66169005399996,census,,,,,,
4707,49,Alley Speed Hump Menu,N SHERIDAN RD & W ALBION AV & W ALBION AV & W NORTH SHORE AV,2005,4375.0,39058,N SHERIDAN RD & W ALBION AV,N SHERIDAN RD & W NORTH SHORE AV,,,42.0025446,-87.6607931,google,42.0035372,-87.6608341,google,,,,,,
4708,49,Alley Resurface Menu,W COLUMBIA AV & W PRATT AV & N SHERIDAN RD & DEAD END,2007,32215.0,39115,N SHERIDAN RD & W COLUMBIA AV,N SHERIDAN RD & W PRATT AV,,,42.00461926600008,-87.66084989799998,census,42.00554384000003,-87.66091823599999,census,,,,,,
4709,49,Alley Speed Hump Menu,N SHERIDAN RD & LAKE MICHIGAN & W FARWELL AV & W PRATT BV,2009,525.0,39202,N SHERIDAN RD & W FARWELL AV,N SHERIDAN RD & W PRATT BV,,,42.006769906000045,-87.66129208599995,census,42.00554384000003,-87.66091823599999,census,,,,,,
4710,49,Alley Speed Hump Menu,W CHASE AV & W TOUHY AV & DEAD END & N SHERIDAN RD,2007,500.0,39127,N SHERIDAN RD & W CHASE AV,N SHERIDAN RD & W TOUHY AV,,,42.01394540500007,-87.66407384799999,census,42.01283189600008,-87.66345076499994,census,,,,,,
4711,48,Alley Speed Hump Menu,W CARMEN AV & W WINONA ST & N SHERIDAN RD & N SHERIDAN RD,2009,1050.0,38485,N SHERIDAN RD & W CARMEN AV,N SHERIDAN RD & W WINONA ST,,,41.97429725600006,-87.65495272299995,census,41.97528212800006,-87.65498086199995,census,,,,,,
4712,27,Alley Resurface Menu,N AVERS AV & N SPRINGFIELD AV & RAILROAD TRACKS & W FERDINAND ST,2007,19941.0,21709,N AVERS AV & W FERDINAND ST,N SPRINGFIELD AV & W FERDINAND ST,,,41.88989972100006,-87.72225769699997,census,41.889882,-87.7234851,google,,,,,,
4713,30,Alley Resurface Menu,N AVERS AV & N SPRINGFIELD AV & W WABANSIA AV & DEAD END,2007,7585.0,23924,N AVERS AV & W WABANSIA AV,N SPRINGFIELD AV & W WABANSIA AV,,,41.91174780900008,-87.72274008399995,census,41.911739769000064,-87.72394202999999,census,,,,,,
4714,27,Alley Speed Hump Menu,W FRANKLIN BV & RAILROAD TRACKS & N TRUMBULL AV & N ST LOUIS AV,2005,3500.0,21590,N TRUMBULL AV & W FRANKLIN BV,N ST LOUIS AV & W FRANKLIN BV,,,41.8902347,-87.7124841,google,41.89022935200006,-87.71371945599998,census,,,,,,
4715,1,Alley Resurface Menu,W JULIA CT & W ST HELEN CT & N STAVE ST & N STAVE ST,2009,7194.0,309,N STAVE ST & W JULIA CT,N STAVE ST & W ST HELEN CT,,,41.92009711500003,-87.69548926699997,census,41.919619,-87.6947025,google,,,,,,
4716,1,Alley Resurfacing Menu,W JULIA CT & N STAVE ST & N STAVE ST & W ST HELEN ST,2019,8948.81,40249,N STAVE ST & W JULIA CT,N STAVE ST & W ST HELEN ST,,,41.92009711500003,-87.69548926699997,census,41.919619,-87.6947025,google,,,,,,
4717,30,Alley Resurfacing Menu,N KEELER AVE & N TRIPP AVE & W BLOOMINGDALE AVE & DEAD END,2012,49837.0,24243,N KEELER AVE & W BLOOMINGDALE AVE,N TRIPP AVE & W BLOOMINGDALE AVE,,,41.9132553,-87.7481181,google,41.9132553,-87.7481181,google,,,,,,
4718,27,Alley Resurface Menu,W FRANKLIN BV & RAILROAD TRACKS & N HOMAN BV & N TRUMBULL AV,2005,19399.0,21584,N HOMAN BV & W FRANKLIN BV,N TRUMBULL AV & W FRANKLIN BV,,,41.89025749100006,-87.71127536499995,census,41.8902347,-87.7124841,google,,,,,,
4719,40,Alley Speed Hump Menu,N SACRAMENTO AV & N VIRGINIA AV & W BRYN MAWR AV & W BRYN MAWR AV,2007,1000.0,32119,N SACRAMENTO AV & W BRYN MAWR AV,N VIRGINIA AV & W BRYN MAWR AV,,,41.983100809000064,-87.70401142799994,census,41.98309678900006,-87.70506061899994,census,,,,,,
